,battery_bid_fcas_power,battery_bid_fcas_price,battery_bid_fcas_type,battery_bid_energy_power_gen,battery_bid_energy_power_load,battery_bid_energy_price,battery_bid_energy_type,fcas_clearing_price,energy_price,raise_demand,raise_price,soe,timestamp
1594,3.4844897682539146e-09,0.0,gen,-108.22347497425785,0,65.83,gen,0,65.83,0.0,14.49,108.22347496184393,2018-07-04 09:30:00
1595,199.9999998693944,34.17,gen,0,100.00000020935107,55.12,load,34.17,55.12,34.17,8.99,0,2018-07-04 10:00:00
1596,199.99999997131144,41.0,gen,0,299.99999925659955,52.34,load,41.0,52.34,41.0,7.28682,101.5840166687027,2018-07-04 10:30:00
1597,199.99999998689142,41.0,gen,0,299.9999999580326,49.0,load,41.0,49.0,41.0,10.99,406.58384119925375,2018-07-04 11:00:00
1598,199.99999998716316,41.0,gen,0,299.99999996267144,48.83,load,41.0,48.83,41.0,10.0,711.5836664312378,2018-07-04 11:30:00
1599,199.99999992018178,41.0,gen,-299.99999709998906,0,53.07,gen,41.0,53.07,41.0,17.8,1016.5834916678607,2018-07-04 12:00:00
1600,199.9999999875113,41.0,gen,-299.9999999126295,0,52.5,gen,41.0,52.5,41.0,18.92,721.5833198418231,2018-07-04 12:30:00
1601,199.99999974754323,41.0,gen,0,102.41686105279936,50.85,load,41.0,50.85,41.0,18.92,426.58314520314514,2018-07-04 13:00:00
1602,199.99999947260736,41.0,gen,0,299.999995530676,48.99,load,41.0,48.99,41.0,18.92,533.999831529896,2018-07-04 13:30:00
1603,199.9999998729219,41.0,gen,0,90.0003474592707,50.31,load,41.0,50.31,41.0,18.92,838.9996523345235,2018-07-04 14:00:00
1604,199.9999998647317,41.0,gen,0,195.0001751538671,40.83,load,41.0,40.83,41.0,18.16,933.9998250677456,2018-07-04 14:30:00
1605,199.99999952107743,41.0,gen,-299.99999720787434,0,55.81,gen,41.0,55.81,41.0,18.16,1029,2018-07-04 15:00:00
1606,199.9999990976415,41.0,gen,0,195.00025078560307,51.4,load,41.0,51.4,41.0,16.63,733.9998280660772,2018-07-04 15:30:00
1607,199.99999983293915,41.0,gen,0,195.00009596856896,51.29,load,41.0,51.29,41.0,13.48925,933.9999041256317,2018-07-04 16:00:00
1608,199.9999986319389,41.0,gen,0,99.9999996628157,64.5,load,41.0,64.5,41.0,13.949639999999999,1029,2018-07-04 16:30:00
1609,199.99999993064165,41.53,gen,0,99.99999997986598,71.63,load,41.53,71.63,41.53,18.99,1029,2018-07-04 17:00:00
1610,199.99999998098284,77.94,gen,-300.00000007500324,0,115.76,gen,70.0,115.76,77.94,30.0,1029,2018-07-04 17:30:00
1611,199.99999998139864,88.41,gen,-299.9999999896193,0,116.96,gen,70.0,116.96,88.41,30.0,729.0000879638346,2018-07-04 18:00:00
1612,199.99999987227847,101.0,gen,0,70.99991125553031,99.53,load,70.0,99.53,101.0,30.0,429.0000773022358,2018-07-04 18:30:00
1613,199.99999999489236,101.0,gen,-299.99999997942456,0,99.66,gen,70.0,99.66,101.0,30.0,499.99983302215355,2018-07-04 19:00:00
1614,199.99999999471325,78.29,gen,0,300.0000007995175,85.05,load,70.0,85.05,78.29,13.8701,199.99967750711642,2018-07-04 19:30:00
1615,199.99999834470012,50.71,gen,-299.9999071658449,0,87.63,gen,50.71,87.63,50.71,10.0,499.99981310281714,2018-07-04 20:00:00
1616,199.99999989430464,55.42,gen,-109.85308785477662,0,83.32,gen,55.42,83.32,55.42,8.63743,209.85308777404447,2018-07-04 20:30:00
1617,199.99999975939863,41.0,gen,-12.211768221970644,0,72.7,gen,41.0,72.7,41.0,8.1817,112.21176840030631,2018-07-04 21:00:00
1618,199.99999930031052,41.0,gen,-4.999825820216559,0,70.37,gen,41.0,70.37,41.0,7.2,104.9998254522872,2018-07-04 21:30:00
1619,199.99999990458605,41.0,gen,0,299.9999992186201,61.18,load,41.0,61.18,41.0,7.2,104.99982490602217,2018-07-04 22:00:00
1620,199.99999997594605,41.0,gen,0,290.00035043681805,60.79,load,41.0,60.79,41.0,7.2,409.99964939859376,2018-07-04 22:30:00
1621,199.9999999650569,41.0,gen,0,299.999999317377,55.01,load,41.0,55.01,41.0,7.2,704.9998251093633,2018-07-04 23:00:00
1622,199.99999986187893,41.0,gen,-300.0000001799387,0,61.96,gen,41.0,61.96,41.0,7.2,1009.9996497006919,2018-07-04 23:30:00
1623,199.9999999698326,41.0,gen,-299.99999998952836,0,67.48,gen,41.0,67.48,41.0,14.49,714.9994747947046,2018-07-05
1624,199.9999999683993,41.0,gen,-299.99999998244886,0,55.58,gen,41.0,55.58,41.0,9.0,419.99930007912775,2018-07-05 00:30:00
1625,199.99999995863598,41.0,gen,-24.999125516824545,0,42.73,gen,41.0,42.73,41.0,9.79,124.99912537063042,2018-07-05 01:00:00
1626,199.99999994665467,41.0,gen,-4.999824630662855,0,32.31,gen,41.0,32.31,41.0,9.79,104.9998251277574,2018-07-05 01:30:00
1627,199.99999993725112,41.0,gen,-4.999825912538105,0,30.81,gen,41.0,30.81,41.0,9.79,104.99982577104608,2018-07-05 02:00:00
1628,199.9999999549068,41.0,gen,-4.9998256227199045,0,26.77,gen,41.0,26.77,41.0,9.79,104.9998251324595,2018-07-05 02:30:00
1629,199.99999996285305,41.0,gen,-4.9998248718955,0,22.47,gen,41.0,22.47,41.0,9.79,104.99982478369112,2018-07-05 03:00:00
1630,199.9999999677035,41.0,gen,0,299.99999863169194,18.19,load,41.0,18.19,41.0,9.79,104.99982518574716,2018-07-05 03:30:00
1631,199.99999996218438,41.0,gen,0,300.0000004659525,-10.45,load,41.0,-10.45,41.0,9.79,409.9996490913906,2018-07-05 04:00:00
1632,199.99999995681193,41.0,gen,0,300.0000001355034,8.69,load,41.0,8.69,41.0,14.49,714.9994748312946,2018-07-05 04:30:00
1633,199.99999990150872,41.0,gen,0,109.00069992146842,17.16,load,41.0,17.16,41.0,9.79,1019.9993002407496,2018-07-05 05:00:00
1634,199.9999999713769,41.0,gen,-100.00000086401067,0,19.57,gen,41.0,19.57,41.0,9.79,1029,2018-07-05 05:30:00
1635,199.99999997068653,41.0,gen,0,195.0001758881388,16.29,load,41.0,16.29,41.0,7.2,933.9998244099409,2018-07-05 06:00:00
1636,199.99999997701005,61.0,gen,0,100.00000047725709,32.6,load,61.0,32.6,61.0,3.49,1029,2018-07-05 06:30:00
1637,199.99999986996153,45.11,gen,0,100.00000012009912,62.42,load,45.11,62.42,45.11,12.55203,1029,2018-07-05 07:00:00
1638,199.99999747263456,42.67,gen,-229.00000078660324,0,75.96,gen,42.67,75.96,42.67,20.0,1029,2018-07-05 07:30:00
1639,199.99999997836176,51.0,gen,-300.0000000051066,0,87.74,gen,51.0,87.74,51.0,18.99,805.8348676915269,2018-07-05 08:00:00
1640,135.68342488690226,41.0,gen,-299.99999947545615,0,78.6,gen,41.0,78.6,41.0,8.27261,515.8340832427372,2018-07-05 08:30:00
1641,199.9999984999818,41.0,gen,0,279.1660894602881,70.02,load,41.0,70.02,41.0,8.64296,220.83390904123254,2018-07-05 09:00:00
1642,199.9999999502066,41.0,gen,-299.9999999870746,0,74.43,gen,41.0,74.43,41.0,7.2,504.9998237754721,2018-07-05 09:30:00
1643,199.99999998935908,41.0,gen,0,119.00035101272478,59.74,load,41.0,59.74,41.0,14.49,209.99964906234905,2018-07-05 10:00:00
1644,199.99999969399423,41.0,gen,0,299.99999948965046,54.78,load,41.0,54.78,41.0,7.2,333.99982534902534,2018-07-05 10:30:00
1645,199.9999999632416,41.0,gen,-299.99999994582936,0,62.99,gen,41.0,62.99,41.0,10.99,638.9996501126273,2018-07-05 11:00:00
1646,199.9999997590238,41.0,gen,0,185.00052158254815,58.21,load,41.0,58.21,41.0,9.79,343.9994754407494,2018-07-05 11:30:00
1647,199.9999999448445,41.0,gen,0,299.99999995398485,46.5,load,41.0,46.5,41.0,20.0,533.999822297249,2018-07-05 12:00:00
1648,199.99999985430102,41.0,gen,0,290.0003525512023,45.38,load,41.0,45.38,41.0,20.0,838.9996475251853,2018-07-05 12:30:00
1649,199.99999997494987,41.0,gen,0,99.9999998315065,56.97,load,41.0,56.97,41.0,18.89,1029,2018-07-05 13:00:00
1650,199.99999998120649,41.0,gen,-299.99999999139396,0,61.81,gen,41.0,61.81,41.0,17.5,1029,2018-07-05 13:30:00
1651,199.9999999742971,41.0,gen,0,299.99999987938475,52.82,load,41.0,52.82,41.0,20.0,733.9998252825576,2018-07-05 14:00:00
1652,199.99999996003453,41.0,gen,0,99.99999998939332,54.88,load,41.0,54.88,41.0,20.0,1029,2018-07-05 14:30:00
1653,199.99999996676274,41.0,gen,0,100.00000000191027,59.09,load,41.0,59.09,41.0,14.49,1029,2018-07-05 15:00:00
1654,199.99999988154352,41.0,gen,-99.99999892663378,0,64.28,gen,41.0,64.28,41.0,10.37557,1029,2018-07-05 15:30:00
1655,199.99999910390264,41.0,gen,0,195.00017300301334,63.83,load,41.0,63.83,41.0,20.0,933.9998263473177,2018-07-05 16:00:00
1656,199.99999982486028,43.79,gen,0,99.99999967536651,67.83,load,43.79,67.83,43.79,18.89,1029,2018-07-05 16:30:00
1657,199.99999997563236,41.79,gen,0,99.99999999676753,69.93,load,41.79,69.93,41.79,14.843520000000002,1029,2018-07-05 17:00:00
1658,199.99999999139456,61.67,gen,0,100.00000000144057,82.25,load,61.67,82.25,61.67,30.0,1029,2018-07-05 17:30:00
1659,199.9999999981934,81.0,gen,-299.9999999990504,0,95.81,gen,70.0,95.81,81.0,30.0,1029,2018-07-05 18:00:00
1660,199.99999999055518,81.0,gen,-299.9999999691211,0,96.43,gen,70.0,96.43,81.0,30.0,728.999676771223,2018-07-05 18:30:00
1661,199.99999995934246,71.0,gen,-299.9999992069449,0,88.07,gen,70.0,88.07,71.0,16.633689999999998,428.9993535723752,2018-07-05 19:00:00
1662,199.99999999416914,71.0,gen,-28.999269561391806,0,87.08,gen,70.0,87.08,71.0,15.0449,128.9992695811355,2018-07-05 19:30:00
1663,199.99999999398273,59.35,gen,0,8.485823536735583e-05,83.9,load,59.35,83.9,59.35,12.5741,99.99991523544891,2018-07-05 20:00:00
1664,199.99999997056997,49.77,gen,-14.17655744866573,0,82.53,gen,49.77,82.53,49.77,9.84072,114.17655744339217,2018-07-05 20:30:00
1665,8.644772781862227e-05,41.0,gen,-109.38352983634282,0,73.81,gen,63.0,73.81,41.0,10.1334,109.38357322271274,2018-07-05 21:00:00
1666,199.99999996089602,41.0,gen,0,99.99999999892302,70.72,load,41.0,70.72,41.0,8.99,0,2018-07-05 21:30:00
1667,199.99999998899892,41.0,gen,-4.999825258862706,0,55.67,gen,41.0,55.67,41.0,14.49,104.99982527287455,2018-07-05 22:00:00
1668,199.99999997786185,41.0,gen,0,299.9999998387766,47.93,load,41.0,47.93,41.0,9.0,104.99982528796338,2018-07-05 22:30:00
1669,199.99999977479783,41.0,gen,0,300.00000003113365,34.5,load,41.0,34.5,41.0,9.79,409.9996504006915,2018-07-05 23:00:00
1670,199.99999994053962,41.0,gen,-214.99947578731724,0,51.02,gen,41.0,51.02,41.0,9.0,714.9994757057766,2018-07-05 23:30:00
1671,199.99999984651288,41.0,gen,-299.999999913911,0,61.68,gen,41.0,61.68,41.0,7.2,504.99982519241087,2018-07-06
1672,199.9999999683012,41.0,gen,-109.99965056945908,0,42.27,gen,41.0,42.27,41.0,7.2,209.9996505524514,2018-07-06 00:30:00
1673,199.99999993213157,41.0,gen,0,299.9999997513798,32.37,load,41.0,32.37,41.0,4.25,104.99982525694386,2018-07-06 01:00:00
1674,199.9999999835553,41.0,gen,-300.0000000336645,0,35.9,gen,41.0,35.9,41.0,4.25,409.9996502822752,2018-07-06 01:30:00
1675,199.99999998947482,41.0,gen,0,300.0000002276901,12.02,load,41.0,12.02,41.0,9.47,114.99947552256222,2018-07-06 02:00:00
1676,199.9999999670074,41.0,gen,-290.9993014704962,0,24.07,gen,41.0,24.07,41.0,2.8,419.9993010242039,2018-07-06 02:30:00
1677,199.99999999500454,41.0,gen,0,195.00017591524258,17.79,load,41.0,17.79,41.0,2.8,133.99982482765918,2018-07-06 03:00:00
1678,199.9999998926657,41.0,gen,0,300.00000200465865,6.25,load,41.0,6.25,41.0,2.8,333.99982601685326,2018-07-06 03:30:00
1679,199.9999999890878,41.0,gen,0,299.99999996442693,10.54,load,41.0,10.54,41.0,2.8,638.9996532954634,2018-07-06 04:00:00
1680,199.99999998229305,41.0,gen,-14.9994789481855,0,17.65,gen,41.0,17.65,41.0,2.8,943.9994785338419,2018-07-06 04:30:00
1681,199.99999998316667,41.0,gen,0,195.0001757733693,15.23,load,41.0,15.23,41.0,2.8,933.9998248596079,2018-07-06 05:00:00
1682,199.9999999977093,41.0,gen,0,100.00000005029271,30.4,load,41.0,30.4,41.0,2.0,1029,2018-07-06 05:30:00
1683,199.99999997482655,41.0,gen,0,100.00000042155925,36.58,load,41.0,36.58,41.0,2.6,1029,2018-07-06 06:00:00
1684,199.99999998358174,41.0,gen,0,100.00000006710643,53.01,load,41.0,53.01,41.0,10.0,1029,2018-07-06 06:30:00
1685,199.99999997282305,41.0,gen,0,100.00000009597203,57.43,load,41.0,57.43,41.0,10.0,1029,2018-07-06 07:00:00
1686,199.99999998296366,41.0,gen,0,100.00000001287582,65.44,load,41.0,65.44,41.0,13.047039999999999,1029,2018-07-06 07:30:00
1687,199.99999989722326,61.0,gen,0,99.99999783641556,69.39,load,61.0,69.39,61.0,9.79,1029,2018-07-06 08:00:00
1688,199.99999997626605,61.0,gen,-299.99999795146107,0,70.82,gen,61.0,70.82,61.0,9.0,1029,2018-07-06 08:30:00
1689,199.99999991229615,61.0,gen,0,156.00086348481847,70.56,load,61.0,70.56,61.0,9.0,743.9991332473347,2018-07-06 09:00:00
1690,199.9999999646659,61.0,gen,-299.99999990182846,0,71.33,gen,61.0,71.33,61.0,9.79,914.999127930949,2018-07-06 09:30:00
1691,199.99999986780793,46.91,gen,-299.9999998285848,0,73.27,gen,46.91,73.27,46.91,10.0,629.9982592279164,2018-07-06 10:00:00
1692,199.99999875555056,41.0,gen,-237.95378745985914,0,66.14,gen,41.0,66.14,41.0,9.0,337.9537869648834,2018-07-06 10:30:00
1693,199.99999993790385,41.0,gen,-4.999824799584172,0,59.31,gen,41.0,59.31,41.0,9.0,104.9998247789758,2018-07-06 11:00:00
1694,199.99999981212406,41.0,gen,-4.999823872442846,0,54.28,gen,41.0,54.28,41.0,9.79,104.99982525334316,2018-07-06 11:30:00
1695,199.9999999574686,41.0,gen,0,299.9999994953265,52.07,load,41.0,52.07,41.0,9.79,104.99982665485184,2018-07-06 12:00:00
1696,199.99999977730917,41.0,gen,0,299.9999987834084,50.64,load,41.0,50.64,41.0,10.99,409.99965142412987,2018-07-06 12:30:00
1697,199.9999993598815,41.0,gen,0,299.99998308742016,50.99,load,41.0,50.99,41.0,12.06201,714.9994754814898,2018-07-06 13:00:00
1698,199.9999993679592,41.0,gen,0,109.00071197246154,51.07,load,41.0,51.07,41.0,13.145999999999999,1019.9992838428614,2018-07-06 13:30:00
1699,199.99999933852743,41.0,gen,-299.999982937072,0,52.89,gen,41.0,52.89,41.0,14.051379999999998,1029,2018-07-06 14:00:00
1700,199.99999985855408,41.0,gen,0,195.0001585414335,52.08,load,41.0,52.08,41.0,14.49,733.9998423368795,2018-07-06 14:30:00
1701,199.99999996967114,41.0,gen,0,195.00017368714958,51.48,load,41.0,51.48,41.0,14.49,933.9998261522645,2018-07-06 15:00:00
1702,199.99999974477754,41.0,gen,0,99.99999975840365,53.18,load,41.0,53.18,41.0,14.49,1029,2018-07-06 15:30:00
1703,199.99999947760367,41.0,gen,0,99.99999973136644,57.65,load,41.0,57.65,41.0,10.99,1029,2018-07-06 16:00:00
1704,199.99999992050422,41.0,gen,-99.99999928975741,0,63.08,gen,41.0,63.08,41.0,16.041610000000002,1029,2018-07-06 16:30:00
1705,199.99999990648172,70.35,gen,0,195.0001741993256,62.63,load,70.0,62.63,70.35,17.8,933.9998259841941,2018-07-06 17:00:00
1706,199.99999993567312,64.69,gen,0,99.99999984384465,75.34,load,64.69,75.34,64.69,18.89,1029,2018-07-06 17:30:00
1707,199.9999999658063,96.0,gen,-300.0000000485005,0,92.5,gen,70.0,92.5,96.0,20.59,1029,2018-07-06 18:00:00
1708,199.99999990243882,86.37,gen,-299.99999967330865,0,90.84,gen,70.0,90.84,86.37,20.59,729.000095316515,2018-07-06 18:30:00
1709,199.99999982633776,76.0,gen,-299.99999932781174,0,79.69,gen,70.0,79.69,76.0,17.8,429.0000428084687,2018-07-06 19:00:00
1710,199.9999999964443,71.0,gen,-28.999771364035972,0,70.61,gen,70.0,70.61,71.0,17.8,128.9997714105947,2018-07-06 19:30:00
1711,199.99999988929116,71.0,gen,0,8.483346711068401e-05,69.06,load,70.0,69.06,71.0,10.99,99.99991526226391,2018-07-06 20:00:00
1712,199.999999900059,71.0,gen,0,8.574641427611255e-05,63.1,load,70.0,63.1,71.0,10.99,99.99991531143623,2018-07-06 20:30:00
1713,199.99999993920753,71.0,gen,5.859337907836597e-08,0,59.79,gen,70.0,59.79,71.0,10.0,99.9999162735557,2018-07-06 21:00:00
1714,199.9999998552447,71.0,gen,0,299.9999904790394,59.13,load,70.0,59.13,71.0,14.9,99.99983154785428,2018-07-06 21:30:00
1715,199.9999991030403,41.0,gen,0,299.99998813468017,59.25,load,41.0,59.25,41.0,16.63,399.9997372425989,2018-07-06 22:00:00
1716,199.99999886134987,41.0,gen,-299.9999980542106,0,62.17,gen,41.0,62.17,41.0,14.49,704.9995506512305,2018-07-06 22:30:00
1717,199.9999999755824,41.0,gen,-109.99937788928825,0,59.66,gen,41.0,59.66,41.0,14.49,409.9993778709714,2018-07-06 23:00:00
1718,199.99999998813684,57.67,gen,0,195.00017476921855,55.21,load,57.67,55.21,57.67,14.49,304.9998252556346,2018-07-06 23:30:00
1719,199.99999995970887,61.0,gen,-299.9999999187607,0,63.59,gen,61.0,63.59,61.0,16.63,513.3339897377749,2018-07-07
1720,199.99999998561415,41.0,gen,-128.33312102664934,0,48.51,gen,41.0,48.51,41.0,7.2,228.33312101781,2018-07-07 00:30:00
1721,199.9999999834378,41.0,gen,-4.9998251403559255,0,30.3,gen,41.0,30.3,41.0,7.2,104.99982526511218,2018-07-07 01:00:00
1722,199.99999999316202,41.0,gen,-4.999825382255374,0,26.66,gen,41.0,26.66,41.0,9.79,104.99982539870778,2018-07-07 01:30:00
1723,199.99999997206913,41.0,gen,-4.999825142004816,0,20.24,gen,41.0,20.24,41.0,2.98,104.99982529040393,2018-07-07 02:00:00
1724,199.99999983178088,41.0,gen,0,299.99999741615613,14.63,load,41.0,14.63,41.0,2.98,104.99982542235065,2018-07-07 02:30:00
1725,199.9999999820003,41.0,gen,-109.99964801824598,0,15.69,gen,41.0,15.69,41.0,2.98,409.9996481124583,2018-07-07 03:00:00
1726,199.99999996176422,41.0,gen,0,224.00017549612724,10.98,load,41.0,10.98,41.0,2.98,304.99982536816384,2018-07-07 03:30:00
1727,199.9999999919872,41.0,gen,-299.9999999663185,0,18.38,gen,41.0,18.38,41.0,2.0,533.9998261382426,2018-07-07 04:00:00
1728,199.99999998744298,34.05,gen,0,299.9999999248603,4.61,load,34.05,4.61,34.05,2.8,238.99965144587563,2018-07-07 04:30:00
1729,199.99999998879466,39.42,gen,0,299.99999995917995,1.17,load,39.42,1.17,39.42,3.5114300000000003,540.5246849439073,2018-07-07 05:00:00
1730,199.99999999232259,33.3,gen,0,84.2654100611925,9.36,load,33.3,9.36,33.3,2.0,844.7345897932197,2018-07-07 05:30:00
1731,199.99999984872187,28.86,gen,0,198.85129134555638,5.06,load,20.0,5.06,28.86,5.0,930.1487083385745,2018-07-07 06:00:00
1732,199.99999998407728,41.0,gen,0,99.99999988019752,10.14,load,41.0,10.14,41.0,10.0,1029,2018-07-07 06:30:00
1733,199.999999769575,41.0,gen,0,99.99999997460834,12.82,load,41.0,12.82,41.0,9.0,1029,2018-07-07 07:00:00
1734,199.9999999852203,41.0,gen,0,100.00000003720605,19.15,load,41.0,19.15,41.0,9.031410000000001,1029,2018-07-07 07:30:00
1735,199.99999999586447,49.67,gen,0,100.00000001139841,30.15,load,49.67,30.15,49.67,8.0,1029,2018-07-07 08:00:00
1736,199.9999998003354,45.0,gen,0,100.00000018355217,42.22,load,45.0,42.22,45.0,16.63,1029,2018-07-07 08:30:00
1737,199.99999992727888,48.67,gen,-299.9999995522384,0,54.3,gen,48.67,54.3,48.67,16.63,1029,2018-07-07 09:00:00
1738,199.999999987474,51.0,gen,-299.99999994887406,0,57.28,gen,51.0,57.28,51.0,17.5,737.8331537031072,2018-07-07 09:30:00
1739,199.99999967250926,51.0,gen,0,52.16761833594938,52.25,load,51.0,52.25,51.0,13.99146,447.83236931055,2018-07-07 10:00:00
1740,199.99999990084982,51.0,gen,-299.9999998686165,0,52.72,gen,51.0,52.72,51.0,16.63,509.99920320281626,2018-07-07 10:30:00
1741,199.9999998915116,49.33,gen,0,300.00000062934487,-123.75,load,49.33,-123.75,49.33,14.900129999999999,219.9984188905166,2018-07-07 11:00:00
1742,199.99999992417773,47.0,gen,-299.99999921041046,0,32.34,gen,47.0,32.34,47.0,10.0,529.1621948739105,2018-07-07 11:30:00
1743,199.99999996130214,49.78,gen,-108.16267948831342,0,29.37,gen,49.78,29.37,49.78,10.0,237.16267886318252,2018-07-07 12:00:00
1744,199.99999974089516,46.16,gen,0,190.61144976872689,24.91,load,46.16,24.91,46.16,10.0,138.38856818141292,2018-07-07 12:30:00
1745,199.9999998818566,41.0,gen,0,300.00000064811246,8.91,load,41.0,8.91,41.0,12.58473,336.5798599794204,2018-07-07 13:00:00
1746,199.99999999101513,41.0,gen,0,299.99999991681926,10.02,load,41.0,10.02,41.0,14.49,641.5796859014844,2018-07-07 13:30:00
1747,199.99999989798943,41.0,gen,0,182.42048956598637,13.17,load,41.0,13.17,41.0,16.63,946.5795110922552,2018-07-07 14:00:00
1748,199.99999987392616,41.0,gen,0,100.0000007450016,24.53,load,41.0,24.53,41.0,14.49,1029,2018-07-07 14:30:00
1749,199.999999981927,41.0,gen,0,99.99999985405803,40.01,load,41.0,40.01,41.0,15.767710000000001,1029,2018-07-07 15:00:00
1750,199.99999965637681,41.0,gen,0,100.00000104914061,41.37,load,41.0,41.37,41.0,17.5,1029,2018-07-07 15:30:00
1751,199.9999999470772,46.0,gen,0,99.99999993132845,57.31,load,46.0,57.31,46.0,19.89,1029,2018-07-07 16:00:00
1752,199.99999947033834,41.0,gen,0,100.00000002484597,61.02,load,41.0,61.02,41.0,18.92,1029,2018-07-07 16:30:00
1753,199.9999997666354,61.0,gen,0,100.00000037756232,71.84,load,61.0,71.84,61.0,31.68937,1029,2018-07-07 17:00:00
1754,199.9999997930113,62.18,gen,-129.00000007659355,0,94.46,gen,62.18,94.46,62.18,18.92,1029,2018-07-07 17:30:00
1755,199.99999999629938,91.81,gen,-299.9999999983287,0,105.78,gen,70.0,105.78,91.81,42.49875,915.592011008126,2018-07-07 18:00:00
1756,199.99999999315722,101.0,gen,-299.99999996774,0,100.27,gen,70.0,100.27,101.0,30.0,615.5919993360782,2018-07-07 18:30:00
1757,199.9999998829081,95.28,gen,-215.5918433547092,0,91.63,gen,70.0,91.63,95.28,20.0,315.5918438327256,2018-07-07 19:00:00
1758,199.9999999979355,71.0,gen,0,299.9999835473503,85.0,load,70.0,85.0,71.0,18.99,100.00009926632559,2018-07-07 19:30:00
1759,199.99999998728927,71.0,gen,-99.99999763890145,0,85.97,gen,70.0,85.97,71.0,16.63,399.9999980293811,2018-07-07 20:00:00
1760,199.9999999858594,71.0,gen,0,200.00008458980776,85.0,load,70.0,85.0,71.0,16.63,299.99991560618486,2018-07-07 20:30:00
1761,199.9999995960883,71.0,gen,0,200.00008870419336,82.15,load,70.0,82.15,71.0,16.63,499.99991541169777,2018-07-07 21:00:00
1762,199.9999993319285,62.27,gen,0,300.00000039839426,78.33,load,62.27,78.33,62.27,11.898719999999999,699.9999193315963,2018-07-07 21:30:00
1763,199.99999987557928,61.0,gen,-300.00000032660154,0,121.58,gen,61.0,121.58,61.0,16.63,1015.6325348865329,2018-07-07 22:00:00
1764,199.99999998178473,61.0,gen,-299.9999999917686,0,97.26,gen,61.0,97.26,61.0,16.63,730.6316657587272,2018-07-07 22:30:00
1765,2.9776352018606378e-06,41.0,gen,-299.9999954162319,0,78.95,gen,63.0,78.95,41.0,16.63,445.63079696575437,2018-07-07 23:00:00
1766,1.0913716536080011e-06,41.0,gen,0,254.36918084421995,77.28,load,63.0,77.28,41.0,16.63,145.63082057986702,2018-07-07 23:30:00
1767,199.99999999921334,76.05,gen,-300.000019786597,0,143.28,gen,70.0,143.28,76.05,18.92,400.0000199828666,2018-07-08
1768,199.9999998762429,54.33,gen,0,299.99999934616767,64.63,load,54.33,64.63,54.33,9.79,99.99973244214394,2018-07-08 00:30:00
1769,199.9999997494956,41.0,gen,-299.99999990018824,0,67.49,gen,41.0,67.49,41.0,8.46,411.66472691171856,2018-07-08 01:00:00
1770,199.99999998148792,41.0,gen,-16.664552312953248,0,49.12,gen,41.0,49.12,41.0,9.99,116.66455228548185,2018-07-08 01:30:00
1771,199.99999999365627,41.0,gen,-4.999825215804128,0,22.79,gen,41.0,22.79,41.0,2.0,104.99982524648013,2018-07-08 02:00:00
1772,199.9999999561883,41.0,gen,-4.999824973825097,0,20.51,gen,41.0,20.51,41.0,2.0,104.99982530462754,2018-07-08 02:30:00
1773,199.9999999911111,41.0,gen,0,24.000176486012986,17.92,load,41.0,17.92,41.0,2.78,104.99982560475397,2018-07-08 03:00:00
1774,199.99999996601656,41.0,gen,0,195.00017301564802,17.54,load,41.0,17.54,41.0,2.8,133.99982736471847,2018-07-08 03:30:00
1775,199.99999999114084,41.0,gen,0,299.99999977400654,11.05,load,41.0,11.05,41.0,4.98,333.999825654318,2018-07-08 04:00:00
1776,199.9999999066663,41.0,gen,0,299.99999946286306,6.91,load,41.0,6.91,41.0,10.0,638.9996507022761,2018-07-08 04:30:00
1777,199.9999998967359,41.0,gen,-14.999475670621978,0,12.3,gen,41.0,12.3,41.0,10.0,943.9994754390907,2018-07-08 05:00:00
1778,199.99999997781916,41.0,gen,0,195.000174973106,-0.59,load,41.0,-0.59,41.0,6.2,933.9998250424202,2018-07-08 05:30:00
1779,199.99999999332178,41.0,gen,0,99.99999999184413,25.03,load,41.0,25.03,41.0,2.8,1029,2018-07-08 06:00:00
1780,199.99999994943943,41.0,gen,-299.9999995463737,0,34.67,gen,41.0,34.67,41.0,2.8,1029,2018-07-08 06:30:00
1781,199.9999999824586,41.0,gen,0,299.9999999495407,24.03,load,41.0,24.03,41.0,2.38638,733.9998257275778,2018-07-08 07:00:00
1782,199.9999997576684,41.0,gen,0,100.00000029878905,30.77,load,41.0,30.77,41.0,10.0,1029,2018-07-08 07:30:00
1783,199.99999999067376,51.0,gen,0,100.00000000785847,56.87,load,51.0,56.87,51.0,5.0,1029,2018-07-08 08:00:00
1784,199.99999657660896,45.06,gen,0,99.9999980517904,77.3,load,45.06,77.3,45.06,7.09939,1029,2018-07-08 08:30:00
1785,199.99999978288807,45.84,gen,-300.0000000101367,0,115.0,gen,45.84,115.0,45.84,5.39804,1029,2018-07-08 09:00:00
1786,135.6297893869095,45.0,gen,-299.99999998376177,0,126.0,gen,45.0,126.0,45.0,11.51937,736.4197513521136,2018-07-08 09:30:00
1787,199.99999956974153,45.0,gen,-299.9999999871383,0,151.45,gen,45.0,151.45,45.0,9.0,443.4199481084553,2018-07-08 10:00:00
1788,199.99999933725957,45.0,gen,-50.420145182690895,0,80.46,gen,45.0,80.46,45.0,10.0,150.4201448614204,2018-07-08 10:30:00
