,battery_bid_price,battery_bid_power_gen,battery_bid_power_load,battery_bid_cleared_power_gen,battery_bid_cleared_power_load,demand,clearing_price,soe,timestamp
1383,84.0,-300.00000002289426,0,-53.049999980874084,0,2006.05,84.0,962.0200000228944,2018-06-30 19:30:00
1384,84.0,-300.0,0,-39.779999999714654,0,1992.78,84.0,908.9700000420203,2018-06-30 20:00:00
1385,84.0,-300.0,0,-8.569999999718993,0,1961.57,84.0,869.1900000423057,2018-06-30 20:30:00
1386,81.0,-300.0,0,-33.159999996375944,0,1936.16,81.0,860.6200000425866,2018-06-30 21:00:00
1387,78.0,-300.00000004621063,0,-14.990000003115577,0,1867.99,78.0,827.4600000462107,2018-06-30 21:30:00
1388,74.0,-300.0000000250295,0,-114.87999999991675,0,1847.88,74.0,812.4700000430951,2018-06-30 22:00:00
1389,74.0,-300.0,0,-49.08000001550547,0,1782.08,74.0,697.5900000431783,2018-06-30 22:30:00
1390,72.0,-300.00000001383637,0,-75.47999999993537,0,1688.48,72.0,648.5100000276728,2018-06-30 23:00:00
1391,72.0,0,26.969999972262485,0,26.969999972262485,1657.1199999722626,72.0,573.0300000277375,2018-06-30 23:30:00
1392,74.0,-300.0,0,-73.86999999947265,0,1806.87,74.0,600.0,2018-07-01
1393,74.0,-300.0000000002637,0,-19.18000001225709,0,1752.18,74.0,526.1300000005274,2018-07-01 00:30:00
1394,72.0,-300.0,0,-51.82999998888996,0,1664.83,72.0,506.9499999882703,2018-07-01 01:00:00
1395,61.0,-300.0,0,-97.81999997217291,0,1550.82,61.0,455.11999999938035,2018-07-01 01:30:00
1396,61.0,-300.0000000272074,0,-11.020000003643005,0,1464.02,61.0,357.30000002720743,2018-07-01 02:00:00
1397,56.0,-46.28000002356441,0,-46.28000002356441,0,1371.0,56.0,346.2800000235644,2018-07-01 02:30:00
1398,56.0,-300.0,0,-8.149999995861853,0,1321.15,56.0,300.0,2018-07-01 03:00:00
1399,51.0,-291.85000000413817,0,-17.269999999615337,0,1290.27,51.0,291.85000000413817,2018-07-01 03:30:00
1400,48.0,-274.58000000452284,0,-44.55999975504813,0,1267.56,48.0,274.58000000452284,2018-07-01 04:00:00
1401,48.0,-230.02000024947472,0,-3.4499999993017005,0,1226.45,48.0,230.02000024947472,2018-07-01 04:30:00
1402,48.0,0,300.0,0,300.0,1538.46,61.0,226.57000025017302,2018-07-01 05:00:00
1403,42.0,0,300.0,0,300.0,1516.79,61.0,526.570000250173,2018-07-01 05:30:00
1404,48.0,-97.57000025017305,0,-4.5399999972089775,0,1227.54,48.0,826.570000250173,2018-07-01 06:00:00
1405,48.0,-93.03000025296413,0,-13.699999999202458,0,1236.7,48.0,822.0300002529641,2018-07-01 06:30:00
1406,48.0,0,220.66999974623832,0,220.66999974623832,1489.7899997462382,61.0,808.3300002537617,2018-07-01 07:00:00
1407,51.0,-0.0,0,0.0,0,1304.07,51.0,1029,2018-07-01 07:30:00
1408,56.0,-0.0,0,0.0,0,1362.86,56.0,1029,2018-07-01 08:00:00
1409,58.0,-129.0,0,-46.409999999056964,0,1429.41,58.0,1029,2018-07-01 08:30:00
1410,61.0,-300.0,0,-55.139999992311296,0,1508.14,61.0,982.5900000009431,2018-07-01 09:00:00
1411,61.0,-300.0,0,-74.80999990412855,0,1527.81,61.0,927.4500000086317,2018-07-01 09:30:00
1412,61.0,-300.0,0,-52.50999999309941,0,1505.51,61.0,852.6400001045032,2018-07-01 10:00:00
1413,58.0,-300.0000001114037,0,-33.98000000843933,0,1416.98,58.0,800.1300001114038,2018-07-01 10:30:00
1414,56.0,-300.0,0,-51.42999997431167,0,1364.43,56.0,766.1500001029644,2018-07-01 11:00:00
1415,48.0,-300.0,0,-33.819999996951736,0,1256.82,48.0,714.7200001286528,2018-07-01 11:30:00
1416,42.0,-300.0,0,-7.960000000771227,0,1172.96,42.0,680.9000001317011,2018-07-01 12:00:00
1417,34.0,-300.0000000654649,0,-1.6500000002553175,0,1076.65,34.0,672.9400001309299,2018-07-01 12:30:00
1418,31.0,0,57.70999986932543,0,57.70999986932543,1081.1299998693253,34.0,671.2900001306746,2018-07-01 13:00:00
1419,30.0,0,300.0,0,300.0,1319.92,56.0,729.0,2018-07-01 13:30:00
1420,34.0,-0.0,0,0.0,0,1090.96,34.0,1029,2018-07-01 14:00:00
1421,40.0,-300.0,0,-14.569999998455748,0,1154.57,40.0,1029,2018-07-01 14:30:00
1422,34.0,0,14.570000000000002,0,14.570000000000002,1113.3,34.0,1014.4300000015443,2018-07-01 15:00:00
1423,40.0,-0.0,0,0.0,0,1153.32,40.0,1029,2018-07-01 15:30:00
1424,48.0,-0.0,0,0.0,0,1235.05,48.0,1029,2018-07-01 16:00:00
1425,56.0,-0.0,0,0.0,0,1378.9,56.0,1029,2018-07-01 16:30:00
1426,61.0,-0.0,0,0.0,0,1511.96,61.0,1029,2018-07-01 17:00:00
1427,72.0,-0.0,0,0.0,0,1716.74,72.0,1029,2018-07-01 17:30:00
1428,81.0,-0.0,0,0.0,0,1924.1,81.0,1029,2018-07-01 18:00:00
1429,87.0,-300.0,0,-17.710000017079228,0,2140.71,87.0,1029,2018-07-01 18:30:00
1430,87.0,-300.0,0,-46.60000007297017,0,2169.6,87.0,1011.2899999829208,2018-07-01 19:00:00
1431,87.0,-300.0,0,-21.14000001677125,0,2144.14,87.0,964.6899999099506,2018-07-01 19:30:00
1432,86.0,-300.0,0,-95.0099999433979,0,2118.01,86.0,943.5499998931793,2018-07-01 20:00:00
1433,86.0,-300.0,0,-42.5699999944779,0,2065.57,86.0,848.5399999497814,2018-07-01 20:30:00
1434,84.0,-300.0,0,-51.01999997539088,0,2004.02,84.0,805.9699999553035,2018-07-01 21:00:00
1435,84.0,-300.0,0,-2.670000000846762,0,1955.67,84.0,754.9499999799126,2018-07-01 21:30:00
1436,78.0,-300.0,0,-30.089999991524635,0,1883.09,78.0,752.2799999790658,2018-07-01 22:00:00
1437,74.0,-300.0,0,-34.300000015718936,0,1767.3,74.0,722.1899999875411,2018-07-01 22:30:00
1438,72.0,-300.0,0,-36.809999948959934,0,1649.81,72.0,687.8899999718221,2018-07-01 23:00:00
1439,65.0,-51.08000002286224,0,-23.499999992595605,0,1576.5,65.0,651.0800000228622,2018-07-01 23:30:00
1440,74.0,-300.0,0,-1.8100000058334234,0,1734.81,74.0,627.5800000302667,2018-07-02
1441,72.0,-300.00000001221656,0,-27.509999922710783,0,1640.51,72.0,625.7700000244332,2018-07-02 00:30:00
1442,65.0,-300.0000000508612,0,-0.049999995102956905,0,1553.05,65.0,598.2600001017224,2018-07-02 01:00:00
1443,61.0,-300.0000000533097,0,-24.840000017865997,0,1477.84,61.0,598.2100001066194,2018-07-02 01:30:00
1444,56.0,-300.0000000443767,0,-50.89999997303489,0,1363.9,56.0,573.3700000887534,2018-07-02 02:00:00
1445,51.0,-300.0,0,-12.670000042008205,0,1285.67,51.0,522.4700001157184,2018-07-02 02:30:00
1446,48.0,-300.0,0,-4.309999999970198,0,1227.31,48.0,509.80000007371024,2018-07-02 03:00:00
1447,40.0,-300.0,0,-17.959999999281283,0,1157.96,40.0,505.49000007374,2018-07-02 03:30:00
1448,34.0,-58.53000007445871,0,-32.760000002799224,0,1107.76,34.0,487.5300000744587,2018-07-02 04:00:00
1449,34.0,0,274.22999992834053,0,274.22999992834053,1383.5999999283404,58.0,454.77000007165947,2018-07-02 04:30:00
1450,34.0,0.0,0,0.0,0,1103.37,34.0,729.0,2018-07-02 05:00:00
1451,34.0,0,300.0,0,300.0,1431.63,58.0,729.0,2018-07-02 05:30:00
1452,42.0,-0.0,0,0.0,0,1177.63,42.0,1029,2018-07-02 06:00:00
1453,48.0,-0.0,0,0.0,0,1257.51,48.0,1029,2018-07-02 06:30:00
1454,58.0,-0.0,0,0.0,0,1409.91,58.0,1029,2018-07-02 07:00:00
1455,61.0,-0.0,0,0.0,0,1536.14,61.0,1029,2018-07-02 07:30:00
1456,72.0,-129.0,0,-89.0899991284096,0,1702.09,72.0,1029,2018-07-02 08:00:00
1457,74.0,-300.00000067202217,0,-92.98999998713887,0,1825.99,74.0,939.9100008715905,2018-07-02 08:30:00
1458,74.0,-300.00000055039715,0,-86.48999998859047,0,1819.49,74.0,846.9200008844516,2018-07-02 09:00:00
1459,74.0,-300.00000089586104,0,-15.19000001431583,0,1748.19,74.0,760.4300008958611,2018-07-02 09:30:00
1460,72.0,-300.00000088154525,0,-54.87999999088302,0,1667.88,72.0,745.2400008815453,2018-07-02 10:00:00
1461,65.0,-300.0,0,-6.520000003063968,0,1559.52,65.0,690.3600008906623,2018-07-02 10:30:00
1462,58.0,-300.0000008875983,0,-45.0100000063079,0,1428.01,58.0,683.8400008875983,2018-07-02 11:00:00
1463,51.0,-300.0000004406452,0,-27.41999999788826,0,1300.42,51.0,638.8300008812904,2018-07-02 11:30:00
1464,42.0,0,300.0,0,300.0,1519.3,61.0,611.4100008834022,2018-07-02 12:00:00
1465,48.0,-300.0000008834021,0,-2.4599999998762905,0,1225.46,48.0,911.4100008834022,2018-07-02 12:30:00
1466,42.0,0.0,0,0.0,0,1201.76,42.0,908.9500008835258,2018-07-02 13:00:00
1467,42.0,0,120.05000000000001,0,120.05000000000001,1320.98,56.0,908.9500008835258,2018-07-02 13:30:00
1468,48.0,-299.9999999999999,0,-31.459999996880352,0,1254.46,48.0,1029,2018-07-02 14:00:00
1469,42.0,0,31.46,0,31.46,1224.77,48.0,997.5400000031196,2018-07-02 14:30:00
1470,42.0,-0.0,0,0.0,0,1222.94,42.0,1029,2018-07-02 15:00:00
1471,56.0,-0.0,0,0.0,0,1340.99,56.0,1029,2018-07-02 15:30:00
1472,58.0,-0.0,0,0.0,0,1423.79,58.0,1029,2018-07-02 16:00:00
1473,65.0,-0.0,0,0.0,0,1560.72,65.0,1029,2018-07-02 16:30:00
1474,72.0,-0.0,0,0.0,0,1653.64,72.0,1029,2018-07-02 17:00:00
1475,74.0,-0.0,0,0.0,0,1814.4,74.0,1029,2018-07-02 17:30:00
1476,84.0,-129.0,0,-27.38999997906478,0,1980.39,84.0,1029,2018-07-02 18:00:00
1477,86.0,-300.00000001918374,0,-96.9799999536732,0,2119.98,86.0,1001.6100000209352,2018-07-02 18:30:00
1478,86.0,-300.000000067262,0,-83.97999992405886,0,2106.98,86.0,904.630000067262,2018-07-02 19:00:00
1479,86.0,-300.0,0,-10.180000947160236,0,2033.18,86.0,820.6500001432032,2018-07-02 19:30:00
1480,84.0,-300.0,0,-25.05999999719034,0,1978.06,84.0,810.469999196043,2018-07-02 20:00:00
1481,81.0,-300.0,0,-21.900000000021578,0,1924.9,81.0,785.4099991988527,2018-07-02 20:30:00
1482,78.0,-300.0,0,-15.760000002970415,0,1868.76,78.0,763.5099991988311,2018-07-02 21:00:00
1483,74.0,-300.0,0,-82.55999999181402,0,1815.56,74.0,747.7499991958607,2018-07-02 21:30:00
1484,72.0,-300.0,0,-99.60999957683362,0,1712.61,72.0,665.1899992040467,2018-07-02 22:00:00
1485,72.0,-300.0,0,-7.799999999717125,0,1620.8,72.0,565.579999627213,2018-07-02 22:30:00
1486,61.0,-300.0,0,-42.080000001574135,0,1495.08,61.0,557.779999627496,2018-07-02 23:00:00
1487,58.0,-215.6999996259218,0,-12.210000003693734,0,1395.21,58.0,515.6999996259218,2018-07-02 23:30:00
1488,61.0,-300.0,0,-91.11999994345308,0,1544.12,61.0,503.4899996222281,2018-07-03
1489,58.0,-112.369999678775,0,-69.11999995857397,0,1452.12,58.0,412.369999678775,2018-07-03 00:30:00
1490,58.0,-300.0,0,-7.130000004621689,0,1390.13,58.0,343.249999720201,2018-07-03 01:00:00
1491,56.0,-300.0,0,-5.579999996789632,0,1318.58,56.0,336.1199997155793,2018-07-03 01:30:00
1492,48.0,-30.53999971878966,0,-30.53999971878966,0,1264.68,48.0,330.53999971878966,2018-07-03 02:00:00
1493,48.0,-300.0,0,-0.18999997377166683,0,1223.19,48.0,300.0,2018-07-03 02:30:00
1494,42.0,-299.81000002622835,0,-4.6500000010099285,0,1169.65,42.0,299.81000002622835,2018-07-03 03:00:00
1495,34.0,-295.16000002521844,0,-49.450000000196766,0,1124.45,34.0,295.16000002521844,2018-07-03 03:30:00
1496,34.0,-245.71000002502166,0,-2.6700000003860946,0,1077.67,34.0,245.71000002502166,2018-07-03 04:00:00
1497,31.0,0,300.0,0,300.0,1363.56,56.0,243.04000002463556,2018-07-03 04:30:00
1498,31.0,0,300.0,0,300.0,1346.49,56.0,543.0400000246356,2018-07-03 05:00:00
1499,31.0,0,185.95999997536444,0,185.95999997536444,1255.3799999753646,48.0,843.0400000246356,2018-07-03 05:30:00
1500,34.0,-0.0,0,0.0,0,1114.89,34.0,1029,2018-07-03 06:00:00
1501,42.0,-0.0,0,0.0,0,1182.17,42.0,1029,2018-07-03 06:30:00
1502,56.0,-0.0,0,0.0,0,1325.03,56.0,1029,2018-07-03 07:00:00
1503,61.0,-0.0,0,0.0,0,1458.78,61.0,1029,2018-07-03 07:30:00
1504,65.0,-129.0,0,-33.570000028190734,0,1586.57,65.0,1029,2018-07-03 08:00:00
1505,72.0,-300.0,0,-35.81999994648448,0,1648.82,72.0,995.4299999718093,2018-07-03 08:30:00
1506,72.0,-300.0000000205675,0,-48.60999998364011,0,1661.61,72.0,959.6100000253248,2018-07-03 09:00:00
1507,72.0,-300.0,0,-13.069999925047076,0,1626.07,72.0,911.0000000416846,2018-07-03 09:30:00
1508,65.0,-300.00000008117297,0,-19.300000000201194,0,1572.3,65.0,897.9300001166375,2018-07-03 10:00:00
1509,56.0,0.0,0,0.0,0,1374.1,56.0,878.6300001164363,2018-07-03 10:30:00
1510,56.0,-300.0,0,-22.099999980078596,0,1335.1,56.0,878.6300001164363,2018-07-03 11:00:00
1511,56.0,-300.0000001363577,0,-43.029999958770865,0,1356.03,56.0,856.5300001363578,2018-07-03 11:30:00
1512,56.0,-300.0000001775869,0,-46.80999996425085,0,1359.81,56.0,813.5000001775869,2018-07-03 12:00:00
1513,48.0,-300.00000011381763,0,-6.989999996088886,0,1229.99,48.0,766.690000213336,2018-07-03 12:30:00
1514,40.0,-300.00000011448117,0,-17.97999999927431,0,1157.98,40.0,759.7000002172472,2018-07-03 13:00:00
1515,34.0,0,287.2799997820272,0,287.2799997820272,1397.319999782027,58.0,741.7200002179728,2018-07-03 13:30:00
1516,40.0,-0.0,0,0.0,0,1148.37,40.0,1029,2018-07-03 14:00:00
1517,42.0,-300.0,0,-3.81000000103957,0,1168.81,42.0,1029,2018-07-03 14:30:00
1518,48.0,-300.0,0,-40.0500000057775,0,1263.05,48.0,1025.1899999989605,2018-07-03 15:00:00
1519,40.0,0,43.86000000681702,0,43.86000000681702,1207.620000006817,42.0,985.139999993183,2018-07-03 15:30:00
1520,42.0,-0.0,0,0.0,0,1190.21,42.0,1029,2018-07-03 16:00:00
1521,48.0,-0.0,0,0.0,0,1253.16,48.0,1029,2018-07-03 16:30:00
1522,56.0,-0.0,0,0.0,0,1346.43,56.0,1029,2018-07-03 17:00:00
1523,61.0,-0.0,0,0.0,0,1497.41,61.0,1029,2018-07-03 17:30:00
1524,72.0,-0.0,0,0.0,0,1663.82,72.0,1029,2018-07-03 18:00:00
1525,74.0,-129.0,0,-93.89999999962856,0,1826.9,74.0,1029,2018-07-03 18:30:00
1526,78.0,-300.0,0,-43.41999995384175,0,1896.42,78.0,935.1000000003714,2018-07-03 19:00:00
1527,78.0,-300.00000004652964,0,-14.10000000327808,0,1867.1,78.0,891.6800000465297,2018-07-03 19:30:00
1528,74.0,-277.58000004325163,0,-100.71999998173648,0,1833.72,74.0,877.5800000432516,2018-07-03 20:00:00
1529,74.0,-300.00000003342365,0,-62.250000009052755,0,1795.25,74.0,776.8600000615152,2018-07-03 20:30:00
1530,74.0,-300.0000000524624,0,-12.580000018761265,0,1745.58,74.0,714.6100000524624,2018-07-03 21:00:00
1531,72.0,-300.0,0,-64.17999993556276,0,1677.18,72.0,702.0300000337012,2018-07-03 21:30:00
1532,65.0,-300.0,0,-40.62999992936126,0,1593.63,65.0,637.8500000981385,2018-07-03 22:00:00
1533,61.0,-300.0000000843886,0,-48.31999999542599,0,1501.32,61.0,597.2200001687772,2018-07-03 22:30:00
1534,58.0,-300.00000008667564,0,-19.90000000075397,0,1402.9,58.0,548.9000001733513,2018-07-03 23:00:00
1535,56.0,0,70.99999982740269,0,70.99999982740269,1388.0699998274026,58.0,529.0000001725973,2018-07-03 23:30:00
1536,61.0,-300.0,0,-55.039999992333605,0,1508.04,61.0,600.0,2018-07-04
1537,58.0,-300.00000000766636,0,-40.08000001511556,0,1423.08,58.0,544.9600000076664,2018-07-04 00:30:00
1538,56.0,-300.0,0,-34.02999996010301,0,1347.03,56.0,504.87999999255084,2018-07-04 01:00:00
1539,48.0,-300.0000000162239,0,-36.97999999553225,0,1259.98,48.0,470.85000003244784,2018-07-04 01:30:00
1540,42.0,-300.0000000184578,0,-1.2300000009257133,0,1166.23,42.0,433.8700000369156,2018-07-04 02:00:00
1541,34.0,-300.0,0,-39.07000000280382,0,1114.07,34.0,432.6400000359899,2018-07-04 02:30:00
1542,34.0,-300.0,0,-0.41000000066193076,0,1075.41,34.0,393.57000003318603,2018-07-04 03:00:00
1543,31.0,0.0,0,0.0,0,1043.12,31.0,393.1600000325241,2018-07-04 03:30:00
1544,31.0,0,300.0,0,300.0,1326.56,56.0,393.1600000325241,2018-07-04 04:00:00
1545,31.0,-300.000000016262,0,-19.750000011617676,0,1041.75,31.0,693.1600000325241,2018-07-04 04:30:00
1546,30.0,0,55.58999997909359,0,55.58999997909359,1064.0999999790936,31.0,673.4100000209064,2018-07-04 05:00:00
1547,30.0,0,300.0,0,300.0,1314.33,56.0,729.0,2018-07-04 05:30:00
1548,31.0,-0.0,0,0.0,0,1073.86,31.0,1029,2018-07-04 06:00:00
1549,34.0,-0.0,0,0.0,0,1136.17,34.0,1029,2018-07-04 06:30:00
1550,48.0,-0.0,0,0.0,0,1268.71,48.0,1029,2018-07-04 07:00:00
1551,58.0,-0.0,0,0.0,0,1391.47,58.0,1029,2018-07-04 07:30:00
1552,61.0,-300.0,0,-29.370000014035565,0,1482.37,61.0,1029,2018-07-04 08:00:00
1553,65.0,-300.0,0,-11.270000002155477,0,1564.27,65.0,999.6299999859644,2018-07-04 08:30:00
1554,65.0,-300.0,0,-45.18999997392301,0,1598.19,65.0,988.359999983809,2018-07-04 09:00:00
1555,61.0,-300.0,0,-91.18999994376036,0,1544.19,61.0,943.1700000098859,2018-07-04 09:30:00
1556,61.0,-300.0000000661256,0,-40.26000000366784,0,1493.26,61.0,851.9800000661256,2018-07-04 10:00:00
1557,56.0,-300.0000000362228,0,-54.83999998221882,0,1367.84,56.0,811.7200000624578,2018-07-04 10:30:00
1558,48.0,-300.00000008023886,0,-40.88999999834243,0,1263.89,48.0,756.8800000802389,2018-07-04 11:00:00
1559,42.0,0,300.00000000000006,0,300.00000000000006,1484.8,61.0,715.9900000818965,2018-07-04 11:30:00
1560,42.0,0,13.009999996596038,0,13.009999996596038,1219.789999996596,42.0,1015.9900000818966,2018-07-04 12:00:00
1561,51.0,-0.0,0,0.0,0,1290.64,51.0,1029,2018-07-04 12:30:00
1562,56.0,-0.0,0,0.0,0,1344.06,56.0,1029,2018-07-04 13:00:00
1563,56.0,-0.0,0,0.0,0,1342.23,56.0,1029,2018-07-04 13:30:00
1564,58.0,-0.0,0,0.0,0,1409.83,58.0,1029,2018-07-04 14:00:00
1565,61.0,-299.9999999999999,0,-5.9100000033064335,0,1458.91,61.0,1029,2018-07-04 14:30:00
1566,61.0,0.0,0,0.0,0,1464.71,61.0,1023.0899999966936,2018-07-04 15:00:00
1567,61.0,0.0,0,0.0,0,1467.08,61.0,1023.0899999966936,2018-07-04 15:30:00
1568,61.0,-294.08999999669356,0,-52.44999999299773,0,1505.45,61.0,1023.0899999966936,2018-07-04 16:00:00
1569,61.0,0,58.36000000000001,0,58.36000000000001,1589.02,65.0,970.6400000036958,2018-07-04 16:30:00
1570,65.0,-0.0,0,0.0,0,1567.1,65.0,1029,2018-07-04 17:00:00
1571,72.0,-0.0,0,0.0,0,1658.44,72.0,1029,2018-07-04 17:30:00
1572,74.0,-300.0,0,-29.000000014375768,0,1762.0,74.0,1029,2018-07-04 18:00:00
1573,74.0,-99.99999998562419,0,-99.99999998562419,0,1845.91,74.0,999.9999999856242,2018-07-04 18:30:00
1574,78.0,-300.0,0,-18.490000001964166,0,1871.49,78.0,900.0,2018-07-04 19:00:00
1575,74.0,-300.0,0,-94.02999998743701,0,1827.03,74.0,881.5099999980358,2018-07-04 19:30:00
1576,74.0,-300.0,0,-68.94000000375365,0,1801.94,74.0,787.4800000105988,2018-07-04 20:00:00
1577,74.0,-300.00000000342254,0,-17.130000012831864,0,1750.13,74.0,718.5400000068452,2018-07-04 20:30:00
1578,72.0,-300.0,0,-97.77999956407405,0,1710.78,72.0,701.4099999940133,2018-07-04 21:00:00
1579,72.0,-300.00000042993923,0,-39.60999995713695,0,1652.61,72.0,603.6300004299393,2018-07-04 21:30:00
1580,65.0,-300.0,0,-34.02999999999092,0,1587.03,65.0,564.0200004728024,2018-07-04 22:00:00
1581,61.0,-300.0000004728115,0,-49.90999999433116,0,1502.91,61.0,529.9900004728115,2018-07-04 22:30:00
1582,58.0,-180.08000047848037,0,-62.24999999467042,0,1445.25,58.0,480.0800004784804,2018-07-04 23:00:00
1583,58.0,0,182.16999951619005,0,182.16999951619005,1578.16999951619,65.0,417.83000048380995,2018-07-04 23:30:00
1584,65.0,-300.0,0,-32.4499999999927,0,1585.45,65.0,600.0,2018-07-05
1585,61.0,-300.0,0,-36.34000000800153,0,1489.34,61.0,567.5500000000073,2018-07-05 00:30:00
1586,58.0,-300.0,0,-67.45999999670097,0,1450.46,58.0,531.2099999920058,2018-07-05 01:00:00
1587,56.0,-300.0,0,-23.959999976783475,0,1336.96,56.0,463.74999999530485,2018-07-05 01:30:00
1588,48.0,-300.0000000092607,0,-36.16999998890368,0,1259.17,48.0,439.79000001852137,2018-07-05 02:00:00
1589,42.0,-300.0,0,-48.229999999562544,0,1213.23,42.0,403.6200000296177,2018-07-05 02:30:00
1590,42.0,-300.00000003005516,0,-12.890000000358896,0,1177.89,42.0,355.39000003005515,2018-07-05 03:00:00
1591,34.0,-300.00000002969625,0,-43.920000001345386,0,1118.92,34.0,342.50000002969625,2018-07-05 03:30:00
1592,31.0,-169.58000002835087,0,-34.56999997594419,0,1056.57,31.0,298.58000002835087,2018-07-05 04:00:00
1593,31.0,0,300.0,0,300.0,1345.5,56.0,264.01000005240667,2018-07-05 04:30:00
1594,31.0,0,164.98999994759333,0,164.98999994759333,1192.0699999475933,42.0,564.0100000524067,2018-07-05 05:00:00
1595,30.0,0,300.0,0,300.0,1313.31,56.0,729.0,2018-07-05 05:30:00
1596,34.0,-0.0,0,0.0,0,1082.15,34.0,1029,2018-07-05 06:00:00
1597,34.0,-0.0,0,0.0,0,1090.9,34.0,1029,2018-07-05 06:30:00
1598,42.0,-0.0,0,0.0,0,1185.36,42.0,1029,2018-07-05 07:00:00
1599,56.0,-129.0,0,-0.6499999977652321,0,1313.65,56.0,1029,2018-07-05 07:30:00
1600,58.0,-300.00000000223474,0,-19.41000000091156,0,1402.41,58.0,1028.3500000022348,2018-07-05 08:00:00
1601,58.0,-300.0,0,-63.83999999626953,0,1446.84,58.0,1008.9400000013233,2018-07-05 08:30:00
1602,58.0,-300.0,0,-62.39999999623151,0,1445.4,58.0,945.1000000050537,2018-07-05 09:00:00
1603,56.0,-153.70000000882226,0,-68.35999998614274,0,1381.36,56.0,882.7000000088223,2018-07-05 09:30:00
1604,56.0,-300.0000000132201,0,-35.54999995852791,0,1348.55,56.0,814.3400000226795,2018-07-05 10:00:00
1605,56.0,-300.0000000349784,0,-6.049999996578148,0,1319.05,56.0,778.7900000641516,2018-07-05 10:30:00
1606,51.0,0.0,0,0.0,0,1289.81,51.0,772.7400000675735,2018-07-05 11:00:00
1607,51.0,-43.74000006757353,0,-34.46999999173802,0,1307.47,51.0,772.7400000675735,2018-07-05 11:30:00
1608,51.0,0,290.72999992416453,0,290.72999992416453,1593.1799999241646,65.0,738.2700000758355,2018-07-05 12:00:00
1609,56.0,-299.9999999999999,0,-26.23999997263706,0,1339.24,56.0,1029,2018-07-05 12:30:00
1610,56.0,0,26.240000000000002,0,26.240000000000002,1370.74,56.0,1002.7600000273629,2018-07-05 13:00:00
1611,56.0,-0.0,0,0.0,0,1348.31,56.0,1029,2018-07-05 13:30:00
1612,56.0,-0.0,0,0.0,0,1369.37,56.0,1029,2018-07-05 14:00:00
1613,58.0,-299.9999999999999,0,-12.230000003100294,0,1395.23,58.0,1029,2018-07-05 14:30:00
1614,58.0,-287.76999999689974,0,-39.52000000388855,0,1422.52,58.0,1016.7699999968997,2018-07-05 15:00:00
1615,58.0,-248.24999999301122,0,-45.05999999804917,0,1428.06,58.0,977.2499999930112,2018-07-05 15:30:00
1616,58.0,0,96.81000000503806,0,96.81000000503806,1547.650000005038,61.0,932.189999994962,2018-07-05 16:00:00
1617,61.0,-0.0,0,0.0,0,1472.7,61.0,1029,2018-07-05 16:30:00
1618,61.0,-0.0,0,0.0,0,1471.9,61.0,1029,2018-07-05 17:00:00
1619,61.0,-0.0,0,0.0,0,1514.79,61.0,1029,2018-07-05 17:30:00
1620,72.0,-0.0,0,0.0,0,1624.74,72.0,1029,2018-07-05 18:00:00
1621,74.0,-299.9999999999999,0,-16.220000013376097,0,1749.22,74.0,1029,2018-07-05 18:30:00
1622,74.0,-300.0,0,-51.170000014871455,0,1784.17,74.0,1012.7799999866239,2018-07-05 19:00:00
1623,74.0,-300.0,0,-68.86000000384136,0,1801.86,74.0,961.6099999717525,2018-07-05 19:30:00
1624,74.0,-300.0,0,-17.940000012520706,0,1750.94,74.0,892.7499999679111,2018-07-05 20:00:00
1625,72.0,-300.0,0,-52.16999998914672,0,1665.17,72.0,874.8099999553904,2018-07-05 20:30:00
1626,72.0,-300.0,0,-32.3599999403365,0,1645.36,72.0,822.6399999662436,2018-07-05 21:00:00
1627,65.0,-300.00000001442703,0,-54.549999985484725,0,1607.55,65.0,790.2800000259072,2018-07-05 21:30:00
1628,61.0,-300.0,0,-68.30999999780857,0,1521.31,61.0,735.7300000404224,2018-07-05 22:00:00
1629,58.0,-300.00000002130685,0,-54.14999999622648,0,1437.15,58.0,667.4200000426138,2018-07-05 22:30:00
1630,56.0,-300.0000000231936,0,-69.06999999997984,0,1382.07,56.0,613.2700000463873,2018-07-05 23:00:00
1631,56.0,0,55.79999995359253,0,55.79999995359253,1377.9199999535924,56.0,544.2000000464075,2018-07-05 23:30:00
1632,61.0,-300.0,0,-42.250000001410065,0,1495.25,61.0,600.0,2018-07-06
1633,58.0,-300.0,0,-58.38999999614303,0,1441.39,58.0,557.7499999985899,2018-07-06 00:30:00
1634,56.0,-300.00000000122344,0,-54.519999981566954,0,1367.52,56.0,499.3600000024469,2018-07-06 01:00:00
1635,51.0,-300.00000001044,0,-9.060000003768808,0,1282.06,51.0,444.8400000208799,2018-07-06 01:30:00
1636,42.0,-300.0,0,-19.750000000022357,0,1184.75,42.0,435.7800000171111,2018-07-06 02:00:00
1637,34.0,-300.00000000854436,0,-39.69000000262578,0,1114.69,34.0,416.03000001708875,2018-07-06 02:30:00
1638,31.0,0,52.65999998553701,0,52.65999998553701,1111.8099999855372,34.0,376.340000014463,2018-07-06 03:00:00
1639,31.0,0,300.0,0,300.0,1340.8,56.0,429.0,2018-07-06 03:30:00
1640,30.0,0,300.0,0,300.0,1290.58,51.0,729.0,2018-07-06 04:00:00
1641,31.0,-300.0,0,-10.530000001932658,0,1032.53,31.0,1029,2018-07-06 04:30:00
