,battery_bid_price,battery_bid_power_gen,battery_bid_power_load,battery_bid_cleared_power_gen,battery_bid_cleared_power_load,demand,clearing_price,soe,timestamp
813,67.0,0,0.0,0,0.0,1727.12,72.0,0.0,2018-06-18 22:30:00
814,67.0,0,0.0,0,0.0,1618.67,72.0,0.0,2018-06-18 23:00:00
815,56.0,0,300.0,0,300.0,1825.93,74.0,0.0,2018-06-18 23:30:00
816,67.0,-300.0,0,-64.65999999679792,0,1677.66,67.0,300.0,2018-06-19
817,60.0,-235.34000000320208,0,-128.0399999999122,0,1581.04,60.0,235.34000000320208,2018-06-19 00:30:00
818,56.0,-107.30000000328988,0,-107.30000000328988,0,1517.7,58.0,107.30000000328988,2018-06-19 01:00:00
819,53.0,0,0.0,0,0.0,1445.31,58.0,0.0,2018-06-19 01:30:00
820,51.0,0,0.0,0,0.0,1357.98,56.0,0.0,2018-06-19 02:00:00
821,46.0,0,0.0,0,0.0,1296.39,51.0,0.0,2018-06-19 02:30:00
822,43.0,0,0.0,0,0.0,1271.7,48.0,0.0,2018-06-19 03:00:00
823,43.0,0,0.0,0,0.0,1226.84,48.0,0.0,2018-06-19 03:30:00
824,37.0,0,0.0,0,0.0,1184.55,42.0,0.0,2018-06-19 04:00:00
825,29.0,0,300.0,0,300.0,1429.62,58.0,0.0,2018-06-19 04:30:00
826,29.0,0,300.0,0,300.0,1430.07,58.0,300.0,2018-06-19 05:00:00
827,29.0,0,300.0,0,300.0,1421.27,58.0,600.0,2018-06-19 05:30:00
828,37.0,0,129.0,0,129.0,1294.19,51.0,900.0,2018-06-19 06:00:00
829,46.0,-0.0,0,0.0,0,1274.72,51.0,1029,2018-06-19 06:30:00
830,56.0,-0.0,0,0.0,0,1457.58,61.0,1029,2018-06-19 07:00:00
831,60.0,-0.0,0,0.0,0,1586.28,65.0,1029,2018-06-19 07:30:00
832,67.0,-300.0,0,-111.17999981202671,0,1724.18,67.0,1029,2018-06-19 08:00:00
833,69.0,-300.0,0,-180.939999999406,0,1793.94,69.0,917.8200001879733,2018-06-19 08:30:00
834,69.0,-300.0,0,-158.4399998979203,0,1771.44,69.0,736.8800001885672,2018-06-19 09:00:00
835,67.0,-278.44000029064694,0,-92.66999996591078,0,1705.67,67.0,578.4400002906469,2018-06-19 09:30:00
836,67.0,-300.00000016236805,0,-41.03000002128163,0,1654.03,67.0,485.77000032473615,2018-06-19 10:00:00
837,60.0,-300.0,0,-126.84999999886897,0,1579.85,60.0,444.7400003034545,2018-06-19 10:30:00
838,56.0,-300.0000001522928,0,-172.55999999852062,0,1485.56,56.0,317.89000030458556,2018-06-19 11:00:00
839,56.0,0,154.66999969393507,0,154.66999969393507,1655.8499996939352,72.0,145.33000030606493,2018-06-19 11:30:00
840,56.0,-300.0,0,-156.24999999870718,0,1469.25,56.0,300.0,2018-06-19 12:00:00
841,53.0,0,285.24999999870715,0,285.24999999870715,1708.319999998707,72.0,143.75000000129282,2018-06-19 12:30:00
842,53.0,0,300.0,0,300.0,1743.29,74.0,429.0,2018-06-19 13:00:00
843,51.0,0,300.0,0,300.0,1651.5,72.0,729.0,2018-06-19 13:30:00
844,53.0,-0.0,0,0.0,0,1384.78,58.0,1029,2018-06-19 14:00:00
845,56.0,-0.0,0,0.0,0,1506.82,61.0,1029,2018-06-19 14:30:00
846,60.0,-0.0,0,0.0,0,1595.06,65.0,1029,2018-06-19 15:00:00
847,67.0,-300.0,0,-10.400000001221994,0,1623.4,67.0,1029,2018-06-19 15:30:00
848,60.0,0,10.400000001221997,0,10.400000001221997,1603.800000001222,65.0,1018.599999998778,2018-06-19 16:00:00
849,67.0,-0.0,0,0.0,0,1653.86,72.0,1029,2018-06-19 16:30:00
850,69.0,-0.0,0,0.0,0,1814.3,74.0,1029,2018-06-19 17:00:00
851,76.0,-0.0,0,0.0,0,1947.12,81.0,1029,2018-06-19 17:30:00
852,81.0,-129.0,0,-129.0,0,2083.63,84.0,1029,2018-06-19 18:00:00
853,82.0,-300.0,0,-238.3699988603576,0,2191.37,82.0,900.0,2018-06-19 18:30:00
854,82.0,-300.0,0,-244.3199999997954,0,2197.32,82.0,661.6300011396424,2018-06-19 19:00:00
855,82.0,-300.0,0,-209.1199999498391,0,2162.12,82.0,417.31000113984703,2018-06-19 19:30:00
856,81.0,-208.19000119000793,0,-202.95999998986403,0,2105.96,81.0,208.19000119000793,2018-06-19 20:00:00
857,81.0,-5.230001200143903,0,-5.230001200143903,0,2064.16,86.0,5.230001200143903,2018-06-19 20:30:00
858,79.0,0,0.0,0,0.0,2016.59,84.0,0.0,2018-06-19 21:00:00
859,76.0,0,0.0,0,0.0,1936.68,81.0,0.0,2018-06-19 21:30:00
860,69.0,0,0.0,0,0.0,1815.23,74.0,0.0,2018-06-19 22:00:00
861,67.0,0,0.0,0,0.0,1692.37,72.0,0.0,2018-06-19 22:30:00
862,60.0,0,0.0,0,0.0,1612.23,65.0,0.0,2018-06-19 23:00:00
863,56.0,0,300.0,0,300.0,1814.44,74.0,0.0,2018-06-19 23:30:00
864,67.0,-300.0,0,-47.43000000104559,0,1660.43,67.0,300.0,2018-06-20
865,60.0,-252.57000000000005,0,-118.82999999996052,0,1571.83,60.0,252.56999999895442,2018-06-20 00:30:00
866,56.0,-133.74,0,-133.74,0,1483.44,56.0,133.73999999899388,2018-06-20 01:00:00
867,51.0,0,0.0,0,0.0,1374.29,56.0,0,2018-06-20 01:30:00
868,46.0,0,0.0,0,0.0,1284.4,51.0,0.0,2018-06-20 02:00:00
869,37.0,0,0.0,0,0.0,1192.34,42.0,0.0,2018-06-20 02:30:00
870,37.0,0,0.0,0,0.0,1166.53,42.0,0.0,2018-06-20 03:00:00
871,35.0,0,0.0,0,0.0,1145.53,40.0,0.0,2018-06-20 03:30:00
872,29.0,0,129.0,0,129.0,1244.02,48.0,0.0,2018-06-20 04:00:00
873,26.0,0,300.0,0,300.0,1357.55,56.0,129.0,2018-06-20 04:30:00
874,29.0,0,300.0,0,300.0,1397.19,58.0,429.0,2018-06-20 05:00:00
875,29.0,0,300.0,0,300.0,1377.33,56.0,729.0,2018-06-20 05:30:00
876,37.0,-0.0,0,0.0,0,1171.73,42.0,1029,2018-06-20 06:00:00
877,43.0,-0.0,0,0.0,0,1243.86,48.0,1029,2018-06-20 06:30:00
878,53.0,-0.0,0,0.0,0,1395.65,58.0,1029,2018-06-20 07:00:00
879,56.0,-0.0,0,0.0,0,1549.64,61.0,1029,2018-06-20 07:30:00
880,67.0,-0.0,0,0.0,0,1711.24,72.0,1029,2018-06-20 08:00:00
881,69.0,-129.0,0,-128.99999994723402,0,1834.49,72.0,1029,2018-06-20 08:30:00
882,69.0,-300.0000000527659,0,-234.7199999307241,0,1847.72,69.0,900.0000000527659,2018-06-20 09:00:00
883,69.0,-300.0,0,-224.40999996552654,0,1837.41,69.0,665.2800001220419,2018-06-20 09:30:00
884,69.0,-300.00000007825764,0,-162.80999968219948,0,1775.81,69.0,440.87000015651535,2018-06-20 10:00:00
885,67.0,-278.06000047431587,0,-66.6899999964394,0,1679.69,67.0,278.06000047431587,2018-06-20 10:30:00
886,60.0,-211.3700004778765,0,-108.51999997951403,0,1561.52,60.0,211.3700004778765,2018-06-20 11:00:00
887,53.0,-102.85000049836246,0,-102.85000049824937,0,1434.06,56.0,102.85000049836246,2018-06-20 11:30:00
888,51.0,-1.1308998182357755e-10,0,0.0,0,1339.49,56.0,1.1308998182357755e-10,2018-06-20 12:00:00
889,46.0,-1.1308998182357755e-10,0,0.0,0,1288.54,51.0,1.1308998182357755e-10,2018-06-20 12:30:00
890,43.0,0,300.0,0,300.0,1564.58,65.0,1.1308998182357755e-10,2018-06-20 13:00:00
891,43.0,0,300.0,0,300.0,1552.19,61.0,300.0000000001131,2018-06-20 13:30:00
892,46.0,0,128.99999999988688,0,128.99999999988688,1408.1499999998869,58.0,600.0000000001131,2018-06-20 14:00:00
893,46.0,0.0,0,0.0,0,1280.03,51.0,729.0,2018-06-20 14:30:00
894,46.0,0,300.0,0,300.0,1606.24,65.0,729.0,2018-06-20 15:00:00
895,51.0,-0.0,0,0.0,0,1351.31,56.0,1029,2018-06-20 15:30:00
896,53.0,-0.0,0,0.0,0,1403.82,58.0,1029,2018-06-20 16:00:00
897,56.0,-0.0,0,0.0,0,1499.51,61.0,1029,2018-06-20 16:30:00
898,67.0,-0.0,0,0.0,0,1618.26,72.0,1029,2018-06-20 17:00:00
899,69.0,-0.0,0,0.0,0,1758.5,74.0,1029,2018-06-20 17:30:00
900,79.0,-0.0,0,0.0,0,1955.75,84.0,1029,2018-06-20 18:00:00
901,82.0,-299.9999999999999,0,-184.81000000044682,0,2137.81,82.0,1029,2018-06-20 18:30:00
902,82.0,-244.18999999955315,0,-226.52999997364375,0,2179.53,82.0,844.1899999995532,2018-06-20 19:00:00
903,82.0,-300.0,0,-222.2099998307701,0,2175.21,82.0,617.6600000259094,2018-06-20 19:30:00
904,82.0,-300.0000000975697,0,-192.63999999865757,0,2145.64,82.0,395.4500001951393,2018-06-20 20:00:00
905,81.0,-202.81000019648172,0,-200.49999999014162,0,2103.5,81.0,202.81000019648172,2018-06-20 20:30:00
906,81.0,-2.3100002063401064,0,-2.3100002063401064,0,2076.78,86.0,2.3100002063401064,2018-06-20 21:00:00
907,79.0,0,0.0,0,0.0,2019.75,84.0,0.0,2018-06-20 21:30:00
908,76.0,0,0.0,0,0.0,1924.12,81.0,0.0,2018-06-20 22:00:00
909,69.0,0,0.0,0,0.0,1852.97,74.0,0.0,2018-06-20 22:30:00
910,69.0,0,0.0,0,0.0,1755.37,74.0,0.0,2018-06-20 23:00:00
911,67.0,0,300.0,0,300.0,1970.89,84.0,0.0,2018-06-20 23:30:00
912,69.0,-300.0,0,-230.37999994759423,0,1843.38,69.0,300.0,2018-06-21
913,69.0,-69.62000005240577,0,-69.61999976952976,0,1738.38,72.0,69.62000005240577,2018-06-21 00:30:00
914,67.0,0.0,0,0.0,0,1670.64,72.0,2.8287601594456646e-07,2018-06-21 01:00:00
915,56.0,0.0,0,0.0,0,1546.44,61.0,2.8287601594456646e-07,2018-06-21 01:30:00
916,53.0,0.0,0,0.0,0,1445.83,58.0,2.8287601594456646e-07,2018-06-21 02:00:00
917,51.0,-2.8287601594456646e-07,0,-2.8287601594456646e-07,0,1380.92,56.0,2.8287601594456646e-07,2018-06-21 02:30:00
918,51.0,0,0.0,0,0.0,1336.77,56.0,0.0,2018-06-21 03:00:00
919,46.0,0,0.0,0,0.0,1299.04,51.0,0.0,2018-06-21 03:30:00
920,43.0,0,300.0,0,300.0,1570.68,65.0,0.0,2018-06-21 04:00:00
921,43.0,0,300.00000000000006,0,300.00000000000006,1544.32,61.0,300.0,2018-06-21 04:30:00
922,43.0,0,129.0,0,129.0,1377.4,56.0,600.0,2018-06-21 05:00:00
923,43.0,0,300.0,0,300.0,1549.38,61.0,729.0,2018-06-21 05:30:00
924,51.0,-0.0,0,0.0,0,1348.17,56.0,1029,2018-06-21 06:00:00
925,53.0,-0.0,0,0.0,0,1427.69,58.0,1029,2018-06-21 06:30:00
926,60.0,-0.0,0,0.0,0,1560.97,65.0,1029,2018-06-21 07:00:00
927,67.0,-0.0,0,0.0,0,1716.28,72.0,1029,2018-06-21 07:30:00
928,73.0,-129.0,0,-128.99999999929238,0,1870.13,74.0,1029,2018-06-21 08:00:00
929,79.0,-300.0,0,-85.2899999396888,0,1988.29,79.0,900.0000000007076,2018-06-21 08:30:00
930,79.0,-300.0000000610188,0,-62.00999999887995,0,1965.01,79.0,814.7100000610188,2018-06-21 09:00:00
931,73.0,-300.00000006213884,0,-150.89999999990698,0,1883.9,73.0,752.7000000621389,2018-06-21 09:30:00
932,69.0,-300.0,0,-173.59999999978356,0,1786.6,69.0,601.8000000622319,2018-06-21 10:00:00
933,67.0,-300.00000003122415,0,-69.74999999730477,0,1682.75,67.0,428.20000006244834,2018-06-21 10:30:00
934,60.0,-300.0000000325718,0,-132.91999999981422,0,1585.92,60.0,358.45000006514357,2018-06-21 11:00:00
935,56.0,-225.53000006532935,0,-170.35999999987473,0,1483.36,56.0,225.53000006532935,2018-06-21 11:30:00
936,53.0,-55.170000065454616,0,-55.170000065361,0,1416.71,56.0,55.170000065454616,2018-06-21 12:00:00
937,51.0,0,299.9999999999064,0,299.9999999999064,1676.1899999999064,72.0,9.36140054363932e-11,2018-06-21 12:30:00
938,51.0,0,300.0,0,300.0,1651.28,72.0,300.0,2018-06-21 13:00:00
939,51.0,0,300.0,0,300.0,1621.22,72.0,600.0,2018-06-21 13:30:00
940,51.0,-171.0,0,-41.47999999762058,0,1314.48,51.0,900.0,2018-06-21 14:00:00
941,46.0,0,170.48000000000002,0,170.48000000000002,1457.72,61.0,858.5200000023794,2018-06-21 14:30:00
942,51.0,-300.0,0,-41.509999997978646,0,1314.51,51.0,1029,2018-06-21 15:00:00
943,51.0,0,41.510000000000005,0,41.510000000000005,1417.74,58.0,987.4900000020214,2018-06-21 15:30:00
944,53.0,-0.0,0,0.0,0,1413.65,58.0,1029,2018-06-21 16:00:00
945,56.0,-0.0,0,0.0,0,1533.47,61.0,1029,2018-06-21 16:30:00
946,67.0,-0.0,0,0.0,0,1628.95,72.0,1029,2018-06-21 17:00:00
947,69.0,-0.0,0,0.0,0,1772.62,74.0,1029,2018-06-21 17:30:00
948,79.0,-0.0,0,0.0,0,1960.88,84.0,1029,2018-06-21 18:00:00
949,82.0,-299.9999999999999,0,-175.10000000008048,0,2128.1,82.0,1029,2018-06-21 18:30:00
950,82.0,-253.8999999999195,0,-229.34999999376305,0,2182.35,82.0,853.8999999999195,2018-06-21 19:00:00
951,82.0,-24.550000006156438,0,-24.549999973623528,0,2176.68,87.0,624.5500000061564,2018-06-21 19:30:00
952,82.0,-300.00000003253285,0,-201.4799999894632,0,2154.48,82.0,600.0000000325329,2018-06-21 20:00:00
953,82.0,-300.00000002153485,0,-181.1300000008488,0,2134.13,82.0,398.5200000430697,2018-06-21 20:30:00
954,81.0,-217.39000004222086,0,-188.4399999988752,0,2091.44,81.0,217.39000004222086,2018-06-21 21:00:00
955,81.0,-28.950000043345653,0,-28.950000043345653,0,2034.82,84.0,28.950000043345653,2018-06-21 21:30:00
956,76.0,0,0.0,0,0.0,1945.63,81.0,0.0,2018-06-21 22:00:00
957,73.0,0,0.0,0,0.0,1866.06,78.0,0.0,2018-06-21 22:30:00
958,69.0,0,0.0,0,0.0,1762.09,74.0,0.0,2018-06-21 23:00:00
959,67.0,0,300.0,0,300.0,1974.12,84.0,0.0,2018-06-21 23:30:00
960,73.0,-300.0,0,-134.5500000006613,0,1867.55,73.0,300.0,2018-06-22
961,69.0,-165.45000000000005,0,-127.60999954363788,0,1740.61,69.0,165.4499999993387,2018-06-22 00:30:00
962,67.0,-37.84000045570082,0,-37.84000045567889,0,1660.38,72.0,37.84000045570082,2018-06-22 01:00:00
963,56.0,0,0.0,0,0.0,1541.16,61.0,2.1927348825556692e-11,2018-06-22 01:30:00
964,53.0,0,0.0,0,0.0,1448.82,58.0,2.1927348825556692e-11,2018-06-22 02:00:00
965,51.0,0,-2.1927348825556692e-11,0,-2.1927348825556692e-11,1374.9399999999782,56.0,2.1927348825556692e-11,2018-06-22 02:30:00
966,51.0,0,0.0,0,0.0,1359.85,56.0,0.0,2018-06-22 03:00:00
967,46.0,0,0.0,0,0.0,1295.13,51.0,0.0,2018-06-22 03:30:00
968,43.0,0,300.0,0,300.0,1551.84,61.0,0.0,2018-06-22 04:00:00
969,43.0,0,300.00000000000006,0,300.00000000000006,1542.17,61.0,300.0,2018-06-22 04:30:00
970,43.0,0,129.00000000000009,0,129.00000000000009,1365.12,56.0,600.0,2018-06-22 05:00:00
971,43.0,0,300.0,0,300.0,1553.46,65.0,729.0000000000001,2018-06-22 05:30:00
972,46.0,-0.0,0,0.0,0,1295.23,51.0,1029,2018-06-22 06:00:00
973,53.0,-0.0,0,0.0,0,1386.46,58.0,1029,2018-06-22 06:30:00
974,56.0,-0.0,0,0.0,0,1515.71,61.0,1029,2018-06-22 07:00:00
975,67.0,-0.0,0,0.0,0,1667.18,72.0,1029,2018-06-22 07:30:00
976,69.0,-129.0,0,-128.99999999239094,0,1825.36,72.0,1029,2018-06-22 08:00:00
977,79.0,-300.0,0,-53.67999994029051,0,1956.68,79.0,900.0000000076091,2018-06-22 08:30:00
978,76.0,-300.0000000673185,0,-84.02999996781598,0,1937.03,76.0,846.3200000673186,2018-06-22 09:00:00
979,73.0,-300.0000000526738,0,-120.97999999426534,0,1853.98,73.0,762.2900000995025,2018-06-22 09:30:00
980,69.0,-300.0,0,-148.14999979261006,0,1761.15,69.0,641.3100001052372,2018-06-22 10:00:00
981,67.0,-300.0000001563136,0,-28.40000000706625,0,1641.4,67.0,493.1600003126272,2018-06-22 10:30:00
982,56.0,-300.0000003055609,0,-177.8800000026272,0,1490.88,56.0,464.76000030556094,2018-06-22 11:00:00
983,53.0,-286.8800003029337,0,-90.26999999667146,0,1403.27,53.0,286.8800003029337,2018-06-22 11:30:00
984,51.0,-196.61000030626224,0,-78.3999999999857,0,1351.4,51.0,196.61000030626224,2018-06-22 12:00:00
985,46.0,-118.21000030627654,0,-59.84999998188535,0,1282.85,46.0,118.21000030627654,2018-06-22 12:30:00
986,43.0,0,300.00000000000006,0,300.00000000000006,1564.47,65.0,58.360000324391194,2018-06-22 13:00:00
987,43.0,0,70.63999967560875,0,70.63999967560875,1328.549999675609,56.0,358.36000032439125,2018-06-22 13:30:00
988,43.0,0,300.0,0,300.0,1559.3,65.0,429.0,2018-06-22 14:00:00
989,43.0,0,300.0,0,300.0,1558.86,65.0,729.0,2018-06-22 14:30:00
990,46.0,-0.0,0,0.0,0,1282.42,51.0,1029,2018-06-22 15:00:00
991,51.0,-0.0,0,0.0,0,1319.71,56.0,1029,2018-06-22 15:30:00
992,51.0,-0.0,0,0.0,0,1373.22,56.0,1029,2018-06-22 16:00:00
993,56.0,-0.0,0,0.0,0,1488.63,61.0,1029,2018-06-22 16:30:00
994,60.0,-0.0,0,0.0,0,1596.81,65.0,1029,2018-06-22 17:00:00
995,69.0,-0.0,0,0.0,0,1733.65,74.0,1029,2018-06-22 17:30:00
996,76.0,-0.0,0,0.0,0,1910.11,81.0,1029,2018-06-22 18:00:00
997,81.0,-299.9999999999999,0,-168.7699999995599,0,2071.77,81.0,1029,2018-06-22 18:30:00
998,81.0,-300.0,0,-181.14999999876696,0,2084.15,81.0,860.2300000004401,2018-06-22 19:00:00
999,81.0,-300.0,0,-174.4599999996546,0,2077.46,81.0,679.0800000016732,2018-06-22 19:30:00
1000,81.0,-300.0000000010093,0,-172.94999999966905,0,2075.95,81.0,504.62000000201857,2018-06-22 20:00:00
1001,81.0,-300.0000000011747,0,-148.01999999549022,0,2051.02,81.0,331.6700000023495,2018-06-22 20:30:00
1002,79.0,-183.6500000068593,0,-104.9399994903061,0,2007.94,79.0,183.6500000068593,2018-06-22 21:00:00
1003,79.0,-78.7100005165532,0,-75.21000000039469,0,1978.21,79.0,78.7100005165532,2018-06-22 21:30:00
1004,76.0,-3.500000516158508,0,-3.500000516111936,0,1935.18,81.0,3.500000516158508,2018-06-22 22:00:00
1005,69.0,0,-4.6572079526185917e-11,0,-4.6572079526185917e-11,1845.5799999999533,74.0,4.6572079526185917e-11,2018-06-22 22:30:00
1006,69.0,0,0.0,0,0.0,1761.44,74.0,0.0,2018-06-22 23:00:00
1007,67.0,0,300.0,0,300.0,1987.64,84.0,0.0,2018-06-22 23:30:00
1008,69.0,-300.0,0,-237.3299999197119,0,1850.33,69.0,300.0,2018-06-23
1009,67.0,-62.670000080288105,0,-62.669999979718845,0,1730.53,72.0,62.670000080288105,2018-06-23 00:30:00
1010,67.0,-1.005692595867913e-07,0,-1.289757452094241e-07,0,1635.19,72.0,1.005692595867913e-07,2018-06-23 01:00:00
1011,56.0,0,0.0,0,0.0,1490.3,61.0,0,2018-06-23 01:30:00
1012,53.0,0,0.0,0,0.0,1400.26,58.0,0.0,2018-06-23 02:00:00
1013,51.0,0,0.0,0,0.0,1328.8,56.0,0.0,2018-06-23 02:30:00
1014,46.0,0,0.0,0,0.0,1290.06,51.0,0.0,2018-06-23 03:00:00
1015,43.0,0,300.0,0,300.0,1563.35,65.0,0.0,2018-06-23 03:30:00
1016,43.0,-171.0,0,-7.040000000648208,0,1230.04,43.0,300.0,2018-06-23 04:00:00
1017,37.0,0,300.0000000003241,0,300.0000000003241,1517.340000000324,61.0,292.9599999993518,2018-06-23 04:30:00
1018,43.0,0.0,0,0.0,0,1225.93,48.0,592.9599999996759,2018-06-23 05:00:00
1019,37.0,0,300.0,0,300.0,1521.08,61.0,592.9599999996759,2018-06-23 05:30:00
1020,43.0,-163.95999999967592,0,-6.459999995495551,0,1229.46,43.0,892.9599999996759,2018-06-23 06:00:00
1021,43.0,0,142.5,0,142.5,1414.75,58.0,886.5000000041804,2018-06-23 06:30:00
1022,51.0,-0.0,0,0.0,0,1354.17,56.0,1029,2018-06-23 07:00:00
1023,53.0,-0.0,0,0.0,0,1405.61,58.0,1029,2018-06-23 07:30:00
1024,56.0,-129.0,0,-129.0,0,1506.83,56.0,1029,2018-06-23 08:00:00
1025,60.0,-300.0,0,-128.22999999778213,0,1581.23,60.0,900.0,2018-06-23 08:30:00
1026,67.0,-300.0,0,-0.9400000012202816,0,1613.94,67.0,771.7700000022179,2018-06-23 09:00:00
1027,67.0,-300.0,0,-6.220000235217145,0,1619.22,67.0,770.8300000009976,2018-06-23 09:30:00
1028,56.0,-300.0,0,-217.95999999908304,0,1530.96,56.0,764.6099997657805,2018-06-23 10:00:00
1029,53.0,-300.0,0,-125.29999999972605,0,1438.3,53.0,546.6499997666974,2018-06-23 10:30:00
1030,51.0,-300.0,0,-57.59999999998935,0,1330.6,51.0,421.34999976697134,2018-06-23 11:00:00
1031,43.0,-300.0,0,-36.58000000929218,0,1259.58,43.0,363.749999766982,2018-06-23 11:30:00
1032,37.0,-300.0,0,-72.83999996138809,0,1212.84,37.0,327.1699997576898,2018-06-23 12:00:00
1033,35.0,-125.32999979630173,0,-18.160000002921837,0,1158.16,35.0,254.32999979630173,2018-06-23 12:30:00
1034,29.0,0,300.0,0,300.0,1413.62,58.0,236.1699997933799,2018-06-23 13:00:00
1035,29.0,0,192.83000020662007,0,192.83000020662007,1297.4800002066202,51.0,536.1699997933799,2018-06-23 13:30:00
1036,29.0,0,300.0,0,300.0,1438.04,58.0,729.0,2018-06-23 14:00:00
1037,37.0,-300.0,0,-27.64999999890723,0,1167.65,37.0,1029,2018-06-23 14:30:00
1038,37.0,0,27.650000000000002,0,27.650000000000002,1234.5500000000002,48.0,1001.3500000010928,2018-06-23 15:00:00
1039,43.0,-300.0,0,-41.10000000411293,0,1264.1,43.0,1029,2018-06-23 15:30:00
1040,43.0,0,41.100000004112914,0,41.100000004112914,1290.7200000041128,51.0,987.8999999958871,2018-06-23 16:00:00
1041,51.0,-0.0,0,0.0,0,1322.63,56.0,1029,2018-06-23 16:30:00
1042,56.0,-0.0,0,0.0,0,1489.7,61.0,1029,2018-06-23 17:00:00
1043,67.0,-0.0,0,0.0,0,1624.21,72.0,1029,2018-06-23 17:30:00
1044,69.0,-129.0,0,-128.99999995891218,0,1782.82,72.0,1029,2018-06-23 18:00:00
1045,76.0,-300.0,0,-65.14999998790388,0,1918.15,76.0,900.0000000410878,2018-06-23 18:30:00
1046,76.0,-300.0,0,-77.8399999674094,0,1930.84,76.0,834.8500000531839,2018-06-23 19:00:00
1047,73.0,-300.0000000857744,0,-132.34999996854705,0,1865.35,73.0,757.0100000857744,2018-06-23 19:30:00
1048,69.0,-300.0000000586137,0,-215.74999998223518,0,1828.75,69.0,624.6600001172274,2018-06-23 20:00:00
1049,69.0,-300.0,0,-189.26999999842027,0,1802.27,69.0,408.9100001349922,2018-06-23 20:30:00
1050,69.0,-219.6400001365719,0,-134.97999946853886,0,1747.98,69.0,219.6400001365719,2018-06-23 21:00:00
1051,67.0,-84.66000066803304,0,-82.01999992995684,0,1695.02,67.0,84.66000066803304,2018-06-23 21:30:00
1052,67.0,-2.6400007380761963,0,-2.640000673365301,0,1627.94,72.0,2.6400007380761963,2018-06-23 22:00:00
1053,60.0,0.0,0,0.0,0,1567.36,65.0,6.471089530890595e-08,2018-06-23 22:30:00
1054,56.0,0,300.0,0,300.0,1806.51,74.0,6.471089530890595e-08,2018-06-23 23:00:00
1055,56.0,0,299.99999996764456,0,299.99999996764456,1772.4799999676445,74.0,300.0000000647109,2018-06-23 23:30:00
1056,67.0,-300.00000001617775,0,-61.00999999750033,0,1674.01,67.0,600.0000000323555,2018-06-24
1057,60.0,-300.0,0,-128.5099999993156,0,1581.51,60.0,538.9900000348551,2018-06-24 00:30:00
1058,56.0,-300.00000001776976,0,-174.34999997552703,0,1487.35,56.0,410.48000003553955,2018-06-24 01:00:00
1059,51.0,-236.13000006001252,0,-109.59999983709533,0,1382.6,51.0,236.13000006001252,2018-06-24 01:30:00
1060,46.0,-126.5300002229172,0,-80.40999997534558,0,1303.41,46.0,126.5300002229172,2018-06-24 02:00:00
1061,43.0,-46.12000024757161,0,-23.529999994696883,0,1246.53,43.0,46.12000024757161,2018-06-24 02:30:00
1062,37.0,-22.590000252874727,0,-22.590000251354795,0,1216.34,42.0,22.590000252874727,2018-06-24 03:00:00
1063,37.0,0.0,0,0.0,0,1196.52,42.0,1.5199326242054667e-09,2018-06-24 03:30:00
1064,29.0,-1.5199326242054667e-09,0,0.0,0,1135.55,34.0,1.5199326242054667e-09,2018-06-24 04:00:00
1065,29.0,0,128.99999999848006,0,128.99999999848006,1262.31999999848,48.0,1.5199326242054667e-09,2018-06-24 04:30:00
1066,29.0,0,300.0,0,300.0,1428.59,58.0,129.0,2018-06-24 05:00:00
1067,29.0,0,300.0,0,300.0,1403.96,58.0,429.0,2018-06-24 05:30:00
1068,29.0,0,300.0,0,300.0,1437.61,58.0,729.0,2018-06-24 06:00:00
1069,35.0,-0.0,0,0.0,0,1158.4,40.0,1029,2018-06-24 06:30:00
1070,37.0,-0.0,0,0.0,0,1197.97,42.0,1029,2018-06-24 07:00:00
1071,43.0,-0.0,0,0.0,0,1235.75,48.0,1029,2018-06-24 07:30:00
1072,46.0,-0.0,0,0.0,0,1285.84,51.0,1029,2018-06-24 08:00:00
1073,51.0,-0.0,0,0.0,0,1354.39,56.0,1029,2018-06-24 08:30:00
1074,53.0,-299.9999999999999,0,-108.44999999619478,0,1421.45,53.0,1029,2018-06-24 09:00:00
1075,53.0,-300.000000002795,0,-117.15999999936575,0,1430.16,53.0,920.5500000038053,2018-06-24 09:30:00
1076,53.0,-300.0,0,-119.36000000397198,0,1432.36,53.0,803.3900000044396,2018-06-24 10:00:00
1077,53.0,-300.00000000023374,0,-98.18999999690173,0,1411.19,53.0,684.0300000004676,2018-06-24 10:30:00
1078,53.0,-300.0000000017829,0,-94.41999999603463,0,1407.42,53.0,585.8400000035658,2018-06-24 11:00:00
1079,51.0,-300.0000000037656,0,-89.07999999596466,0,1362.08,51.0,491.4200000075312,2018-06-24 11:30:00
1080,51.0,0.0,0,0.0,0,1341.46,56.0,402.34000001156653,2018-06-24 12:00:00
1081,46.0,0,300.0,0,300.0,1596.93,65.0,402.34000001156653,2018-06-24 12:30:00
1082,51.0,-300.00000000578325,0,-42.98999999819144,0,1315.99,51.0,702.3400000115665,2018-06-24 13:00:00
1083,51.0,-300.0000000066875,0,-47.88000000774254,0,1320.88,51.0,659.350000013375,2018-06-24 13:30:00
1084,46.0,0,300.0,0,300.0,1599.81,65.0,611.4700000056325,2018-06-24 14:00:00
1085,46.0,0,117.52999999436747,0,117.52999999436747,1407.9999999943675,58.0,911.4700000056325,2018-06-24 14:30:00
