Timestamp,Region,Energy_Price,Energy_Demand,5min_Raise_Demand,5min_Lower_Demand,5min_Raise_Price,5min_Lower_Price
2018-06-02 01:30:00,SA1,95.69646,1314.31,61,40,18.89,0.45
2018-06-02 01:35:00,SA1,150.28959,1276.24,41,40,25.43046,0.44
2018-06-02 01:40:00,SA1,153.21072,1290.32,41,40,25.81,0.44
2018-06-02 01:45:00,SA1,150.35237,1264.32,41,40,25.81,0.44
2018-06-02 01:50:00,SA1,121.85,1266.48,41,40,27.81,0.44
2018-06-02 01:55:00,SA1,105,1233.51,41,40,25.81,0.44
2018-06-02 02:00:00,SA1,96.59293,1225.47,41,40,25.81,0.45
2018-06-02 02:05:00,SA1,89,1187.52,41,40,28.5,0.44
2018-06-02 02:10:00,SA1,89,1196.47,41,40,28.5,0.44
2018-06-02 02:15:00,SA1,74.37137,1184.01,41,40,28.98,0.45
2018-06-02 02:20:00,SA1,79.57095,1195.7,41,40,28.53163,0.44
2018-06-02 02:25:00,SA1,73.49244,1180.64,41,40,28.5,0.44
2018-06-02 02:30:00,SA1,72.75543,1170.48,41,40,27.81,0.45
2018-06-02 02:35:00,SA1,72.02212,1124.18,41,40,28.98,0.45
2018-06-02 02:40:00,SA1,81.20722,1147.02,41,40,28.5,0.45
2018-06-02 02:45:00,SA1,83.90764,1148.1,41,40,28.5,0.45
2018-06-02 02:50:00,SA1,81.01546,1112.66,41,40,28.5,0.44
2018-06-02 02:55:00,SA1,71.33062,1128.29,41,40,25.81,0.44
2018-06-02 03:00:00,SA1,81.04047,1146.46,41,40,27.81,0.45
2018-06-02 03:05:00,SA1,71.41555,1127.12,41,40,27.81,0.44
2018-06-02 03:10:00,SA1,78.31054,1150.67,41,40,28.49,0.44
2018-06-02 03:15:00,SA1,76.74095,1138.13,41,40,28.5,0.45
2018-06-02 03:20:00,SA1,72.23584,1119.54,41,40,28.49,0.44
2018-06-02 03:25:00,SA1,71.40286,1108.04,41,40,28.49,0.44
2018-06-02 03:30:00,SA1,68.97811,1080.3,41,40,28.98,0.45
2018-06-02 03:35:00,SA1,80.087,1103.4,41,40,28.5,0.45
2018-06-02 03:40:00,SA1,72.60267,1092.02,41,40,27.81,0.45
2018-06-02 03:45:00,SA1,74.84701,1102.34,41,40,27.80325,0.44
2018-06-02 03:50:00,SA1,70.88033,1081.61,41,40,25.81,0.44
2018-06-02 03:55:00,SA1,80.51065,1086.11,41,40,28.5,0.45
2018-06-02 04:00:00,SA1,70.53639,1066.37,41,40,25.81,0.44
2018-06-02 04:05:00,SA1,85.72206,1109.12,41,40,27.81,0.44
2018-06-02 04:10:00,SA1,87.60034,1096.14,41,40,28.4,0.44
2018-06-02 04:15:00,SA1,87.82783,1087.48,41,40,27.81,0.44
2018-06-02 04:20:00,SA1,88.20744,1097.43,41,40,27.81,0.44
2018-06-02 04:25:00,SA1,80.33995,1056.81,41,40,28.41281,0.44
2018-06-02 04:30:00,SA1,87.45,1087.38,41,40,28.5,0.44
2018-06-02 04:35:00,SA1,79.98778,1079.5,41,40,28.5,0.44
2018-06-02 04:40:00,SA1,82.55787,1108.33,41,40,25.81,0.44
2018-06-02 04:45:00,SA1,73.90939,1060.29,41,40,26.2752,0.44
2018-06-02 04:50:00,SA1,74.14288,1061.52,41,40,25.81,0.44
2018-06-02 04:55:00,SA1,89,1058.46,41,40,27.81,0.44
2018-06-02 05:00:00,SA1,87.45,1085.53,41,40,27.81,0.44
2018-06-02 05:05:00,SA1,85.04973,1049.09,41,40,27.81,0.2
2018-06-02 05:10:00,SA1,89,1078.27,41,40,27.81,0.44
2018-06-02 05:15:00,SA1,88.40103,1080.49,41,40,28.5,0.2
2018-06-02 05:20:00,SA1,89,1099.84,41,40,27.81,0.2
2018-06-02 05:25:00,SA1,89,1107.95,41,40,27.81,0.2
2018-06-02 05:30:00,SA1,71.63211,1060.14,41,40,25.99,0.44
2018-06-02 05:35:00,SA1,73.22365,1093.82,41,40,23.44983,0.44
2018-06-02 05:40:00,SA1,72.86429,1077.11,41,40,18.85,0.44
2018-06-02 05:45:00,SA1,72.6923,1072.15,45,40,18.89,0.2
2018-06-02 05:50:00,SA1,74.19657,1073.68,45,40,18.89,0.44
2018-06-02 05:55:00,SA1,72.85807,1066.06,45,40,17.5,0.2
2018-06-02 06:00:00,SA1,75.37005,1099.92,45,40,18.89,0.2
2018-06-02 06:05:00,SA1,74.27312,1084.24,45,40,17.5,0.19
2018-06-02 06:10:00,SA1,75.96445,1132.74,45,40,18.89,0.2
2018-06-02 06:15:00,SA1,86.60999,1139.08,47.86,40,18.89,0.2
2018-06-02 06:20:00,SA1,172.7501,1150.42,61,40,18.89,0.19
2018-06-02 06:25:00,SA1,173.75859,1170.37,61,40,18.24992,0.19
2018-06-02 06:30:00,SA1,173.0182,1179.76,61,40,18.25,0.19
2018-06-02 06:35:00,SA1,121.24137,1157.99,61,40,18.25,0.2
