Timestamp,Region,Energy_Price,Energy_Demand,5min_Raise_Demand,5min_Lower_Demand,5min_Raise_Price,5min_Lower_Price
2018-06-04 03:00:00,SA1,87.68,1223.31,57.91,40,20.59,0.2
2018-06-04 03:30:00,SA1,90.39,1187.21,48.51,40,18.85,0.44
2018-06-04 04:00:00,SA1,88.55,1159.92,41,40,18.85,0.44
2018-06-04 04:30:00,SA1,91.67,1131.02,41,40,25.81,0.19
2018-06-04 05:00:00,SA1,129.12,1170.2,41,40,25.81,0.19
2018-06-04 05:30:00,SA1,89.1,1203.42,60.28,37.67,24.97,0.19
2018-06-04 06:00:00,SA1,97.01,1247.17,67.67,40,30,0.19
2018-06-04 06:30:00,SA1,176.51,1307.44,81,40,30,0.19
2018-06-04 07:00:00,SA1,308.3,1428.03,81,40,45.99,0.19
2018-06-04 07:30:00,SA1,208.9,1535.38,73.48,40,70,0.19
2018-06-04 08:00:00,SA1,252.29,1660.59,60,40,50.62161,0.19
2018-06-04 08:30:00,SA1,194.66,1766.66,59.27,40,24.76367,0.19
2018-06-04 09:00:00,SA1,121.71,1736.12,61,40,22.48284,0.17
2018-06-04 09:30:00,SA1,153.64,1703.09,59.99,40,23.265,0.19
2018-06-04 10:00:00,SA1,139.05,1651.76,67.93,40,20.58411,0.19
2018-06-04 10:30:00,SA1,112.5,1590.32,74.33,40,19.4333,0.19
2018-06-04 11:00:00,SA1,117.87,1510.49,77.67,40,24.36477,0.19
2018-06-04 11:30:00,SA1,107.73,1456.88,64.7,40,13.42011,0.19
2018-06-04 12:00:00,SA1,101.32,1386.02,63.87,40,14.72958,0.19
2018-06-04 12:30:00,SA1,102.76,1334.71,61,40,18.89,0.19
2018-06-04 13:00:00,SA1,102.05,1288.05,61,40,14.47011,0.19
2018-06-04 13:30:00,SA1,95.7,1244.18,61,40,13.42011,0.19
2018-06-04 14:00:00,SA1,101.64,1267.71,62.12,40,20.59,0.19
2018-06-04 14:30:00,SA1,96.26,1279.45,61,40,20.59,0.19
2018-06-04 15:00:00,SA1,99.67,1304.21,59.51,40,28.58046,0.19
2018-06-04 15:30:00,SA1,109.42,1327.78,60.17,40,30,0.19
2018-06-04 16:00:00,SA1,123.05,1386.23,74.24,40,30,0.19
2018-06-04 16:30:00,SA1,120.77,1474.01,81,40,30,0.19
2018-06-04 17:00:00,SA1,148.27,1571.58,74.51,38.83,100,0.19
2018-06-04 17:30:00,SA1,159.38,1685.26,68.04,40,48,0.19
2018-06-04 18:00:00,SA1,328.72,1837.11,58.78,40,100,0.19
2018-06-04 18:30:00,SA1,284.44,1976.27,59,40,47.24599,0.15
2018-06-04 19:00:00,SA1,170.49,1990.83,59,40,34.45909,0.15
2018-06-04 19:30:00,SA1,130.98,1975.91,60.67,40,30.03,0.19
2018-06-04 20:00:00,SA1,130.39,1949.18,61,40,30,0.19
2018-06-04 20:30:00,SA1,134.75,1921,60.67,40,30,0.15
2018-06-04 21:00:00,SA1,117.85,1859.1,72.09,40,30,0.17
2018-06-04 21:30:00,SA1,113.74,1812.41,79.04,40,30,0.19
2018-06-04 22:00:00,SA1,102.95,1712.41,68.52,40,18.89,0.17
2018-06-04 22:30:00,SA1,155.98,1654.15,80.44,40,24.97,0.19
2018-06-04 23:00:00,SA1,108.84,1552.41,81,40,28.05619,0.17
2018-06-04 23:30:00,SA1,109.37,1516.11,80.69,40,24.9321,0.17
2018-06-05 00:00:00,SA1,113.76,1709.24,60.84,40,19.33973,0.19
2018-06-05 00:30:00,SA1,102.9,1596.81,61,40,16.86553,0.19
2018-06-05 01:00:00,SA1,109.4,1529.4,65.57,40,11.99,0.44
2018-06-05 01:30:00,SA1,109.58,1439.05,61,40,18.24996,0.44
2018-06-05 02:00:00,SA1,105,1333.2,41,40,23.98,0.44
2018-06-05 02:30:00,SA1,101.09,1277.25,51.47,40,23.98,0.2
2018-06-05 03:00:00,SA1,85.81,1223.04,41,40,24.97,0.44
2018-06-05 03:30:00,SA1,79.5,1155.9,41,40,23.98,0.44
2018-06-05 04:00:00,SA1,69.59,1158.27,41,40,24.33369,0.44
2018-06-05 04:30:00,SA1,70.64,1142.72,41,40,28.49,0.19
2018-06-05 05:00:00,SA1,71.09,1159.68,41,40,27.18859,0.19
2018-06-05 05:30:00,SA1,87.86,1207.28,41,40,30,0.19
2018-06-05 06:00:00,SA1,104.96,1276.83,77,40,30,0.19
2018-06-05 06:30:00,SA1,107.74,1346.71,81,40,30,0.19
2018-06-05 07:00:00,SA1,172.92,1472.08,69.84,40,48,0.19
2018-06-05 07:30:00,SA1,135.99,1617.8,67.88,40,96.06582,0.19
2018-06-05 08:00:00,SA1,142.1,1741.92,73.4,40,60.01902,0.19
2018-06-05 08:30:00,SA1,138.44,1832.55,70.83,40,30,0.19
2018-06-05 09:00:00,SA1,125,1776.94,81,40,28.98,0.17
2018-06-05 09:30:00,SA1,124.54,1687.42,81,40,26.17112,0.19
2018-06-05 10:00:00,SA1,107.72,1586.23,70.39,40,20.59,0.19
2018-06-05 10:30:00,SA1,108.45,1475.65,74.02,40,18.89,0.19
2018-06-05 11:00:00,SA1,98.75,1373.77,69.63,40,20.05664,0.19
2018-06-05 11:30:00,SA1,95.66,1302.05,61,40,18.99,0.19
2018-06-05 12:00:00,SA1,89.66,1268.34,55.61,40,20.28092,0.19
2018-06-05 12:30:00,SA1,96.86,1236.96,62.07,40,27.03244,0.19
2018-06-05 13:00:00,SA1,106.86,1216.98,66.29,40,24.99,0.19
2018-06-05 13:30:00,SA1,103.68,1200.13,61,40,30,0.19
2018-06-05 14:00:00,SA1,105.18,1194.9,61,40,30,0.19
2018-06-05 14:30:00,SA1,109.61,1184.43,61,40,30,0.19
2018-06-05 15:00:00,SA1,114.74,1199.46,71.92,40,61.34284,0.2
2018-06-05 15:30:00,SA1,163.36,1265.99,79.23,40,45.831,0.19
2018-06-05 16:00:00,SA1,211.79,1320.46,81,40,70,0.19
2018-06-05 16:30:00,SA1,214.27,1409.78,81,40,61.54283,0.19
2018-06-05 17:00:00,SA1,115.19,1540.41,81,40,149.48,0.2
2018-06-05 17:30:00,SA1,121.13,1626.89,81,40,80,0.19
2018-06-05 18:00:00,SA1,102.35,1793.55,81,40,152.3678,0.2
2018-06-05 18:30:00,SA1,111.61,1961.57,81,40,70,0.17
2018-06-05 19:00:00,SA1,108.23,1997.81,78.58,40,30.03,0.17
2018-06-05 19:30:00,SA1,108.56,2014.14,66.16,40,35.47004,0.17
2018-06-05 20:00:00,SA1,186.43,1968.65,80.06,40,32.16241,0.17
2018-06-05 20:30:00,SA1,148.85,1916.73,66.87,40,42.5,0.17
2018-06-05 21:00:00,SA1,103.41,1876.39,60.33,40,17.5,0.17
2018-06-05 21:30:00,SA1,104.27,1799.3,60.67,40,19.64608,0.17
2018-06-05 22:00:00,SA1,85.77,1722.44,63.01,40,17,0.17
2018-06-05 22:30:00,SA1,111.6,1626.27,69.34,40,18.89,0.17
2018-06-05 23:00:00,SA1,88.34,1509.84,68.88,40,20,0.17
2018-06-05 23:30:00,SA1,89.44,1440.36,78.33,40,20,0.17
2018-06-06 00:00:00,SA1,87.66,1611.18,65.45,40,18.89,0.17
2018-06-06 00:30:00,SA1,92.29,1530.97,71,40,18.99,0.17
2018-06-06 01:00:00,SA1,89.82,1460.91,61,40,18.89,0.17
2018-06-06 01:30:00,SA1,87.66,1354.34,77.27,40,20,0.17
2018-06-06 02:00:00,SA1,88.89,1272.98,41,40,20,0.17
2018-06-06 02:30:00,SA1,87.8,1206.59,42.67,40,21.27866,0.17
2018-06-06 03:00:00,SA1,82.66,1150.21,41,40,20,0.19
2018-06-06 03:30:00,SA1,83.29,1104.89,41,40,20,0.17
2018-06-06 04:00:00,SA1,81.31,1077.31,41,40,20,0.19
2018-06-06 04:30:00,SA1,76.65,1054.93,41,40,18.89,0.44
2018-06-06 05:00:00,SA1,78.96,1073.28,41,40,20,0.44
2018-06-06 05:30:00,SA1,87.36,1085.61,42.41,40,20,0.2
2018-06-06 06:00:00,SA1,88.09,1193.39,73.97,40,20,0.19
2018-06-06 06:30:00,SA1,90.75,1263.57,64.33,40,20,0.19
2018-06-06 07:00:00,SA1,131.31,1402.13,54.88,40,30,0.17
2018-06-06 07:30:00,SA1,123.26,1549.44,60,40,48,0.17
2018-06-06 08:00:00,SA1,181.83,1699.26,59.9,40,100,0.17
2018-06-06 08:30:00,SA1,157.07,1758.87,59.33,40,30,0.17
2018-06-06 09:00:00,SA1,154.69,1719.21,60,40,28.98,0.17
2018-06-06 09:30:00,SA1,140.22,1628.14,59.74,40,24.97,0.17
2018-06-06 10:00:00,SA1,105.21,1528.34,61,40,21.44276,0.17
2018-06-06 10:30:00,SA1,96.33,1377.07,66.92,40,26.45736,0.17
2018-06-06 11:00:00,SA1,89.89,1242.38,74.94,40,19.1251,0.17
2018-06-06 11:30:00,SA1,80.3,1151.46,62.66,40,17,0.17
2018-06-06 12:00:00,SA1,81.2,1181.9,60.57,40,15.53845,0.17
2018-06-06 12:30:00,SA1,71.96,1107.02,47.16,40,16.40636,0.17
2018-06-06 13:00:00,SA1,68.05,1072.25,41.49,40,17,0.19
2018-06-06 13:30:00,SA1,76.45,1066.93,56.41,40,22.60197,0.17
2018-06-06 14:00:00,SA1,65.35,1105.27,42.81,40,17.5,0.17
2018-06-06 14:30:00,SA1,75.93,1151.92,55.69,40,17,0.08
2018-06-06 15:00:00,SA1,80.56,1244,60.95,40,20.79251,0.15
2018-06-06 15:30:00,SA1,83.75,1301.79,62.81,40,24.97,0.17
2018-06-06 16:00:00,SA1,96.75,1320.9,77.32,40,30,0.17
2018-06-06 16:30:00,SA1,157.19,1416.26,64.81,40,36.80279,0.17
2018-06-06 17:00:00,SA1,137.5,1473.84,67.26,40,30,0.17
2018-06-06 17:30:00,SA1,126.54,1611.2,64.4,40,30,0.17
2018-06-06 18:00:00,SA1,107.06,1762.99,78.2,40,80,0.17
2018-06-06 18:30:00,SA1,130.86,1873.77,78.69,40,49.72929,0.17
2018-06-06 19:00:00,SA1,94.03,1866.31,81,40,38.82439,0.17
2018-06-06 19:30:00,SA1,106.89,1848.13,81,40,47.54673,0.17
2018-06-06 20:00:00,SA1,89.04,1813.79,81,40,46.50948,0.17
2018-06-06 20:30:00,SA1,88.42,1751.7,80.83,40,28.49,0.17
2018-06-06 21:00:00,SA1,86.89,1658.28,81,40,27.7614,0.17
2018-06-06 21:30:00,SA1,83.08,1593.65,78.86,40,28.82629,0.17
2018-06-06 22:00:00,SA1,70.01,1510.57,54.49,40,17,0.17
2018-06-06 22:30:00,SA1,76.52,1432.96,57.67,40,20,0.17
2018-06-06 23:00:00,SA1,69.73,1345.78,54.33,40,20,0.2
2018-06-06 23:30:00,SA1,83.59,1289.87,51,40,20,0.17
2018-06-07 00:00:00,SA1,85.59,1455.99,49.93,40,20,0.19
2018-06-07 00:30:00,SA1,73.37,1364.76,41,40,20,0.44
2018-06-07 01:00:00,SA1,62.27,1299.09,43.08,40,19.32018,0.44
2018-06-07 01:30:00,SA1,49.99,1195.34,41,40,20,0.44
2018-06-07 02:00:00,SA1,50.06,1119.45,41,40,20,0.44
2018-06-07 02:30:00,SA1,39.54,1063.13,41,40,27.81,0.44
2018-06-07 03:00:00,SA1,36.24,1026.6,41,40,20,0.44
2018-06-07 03:30:00,SA1,36.13,995.45,41,40,20,0.45
2018-06-07 04:00:00,SA1,36.33,951.89,41,40,20,0.5
2018-06-07 04:30:00,SA1,36.06,931.55,41,40,23.98,0.44
2018-06-07 05:00:00,SA1,34.83,912.34,41,40,23,0.2
2018-06-07 05:30:00,SA1,35.89,944.63,41,40,23,0.17
2018-06-07 06:00:00,SA1,43.87,1023.56,41,40,23,0.19
2018-06-07 06:30:00,SA1,71.86,1081.23,41,40,23,0.17
2018-06-07 07:00:00,SA1,132.21,1224.29,69.08,40,23,0.17
2018-06-07 07:30:00,SA1,100.78,1330.36,81,40,23,0.17
2018-06-07 08:00:00,SA1,104.34,1423.51,68.58,40,30,0.17
2018-06-07 08:30:00,SA1,104.74,1465.08,61,40,30,0.17
2018-06-07 09:00:00,SA1,102.29,1462.57,81,40,30,0.17
2018-06-07 09:30:00,SA1,119.14,1442.95,81,40,30.03,0.17
2018-06-07 10:00:00,SA1,114.06,1448.72,64.88,40,44.62981,0.17
2018-06-07 10:30:00,SA1,304.43,1443.42,71,41.14,891.9175,0.44
2018-06-07 11:00:00,SA1,100.95,1443.16,69.05,40,34.37242,0.2
2018-06-07 11:30:00,SA1,71.78,1372.34,41,40,29.47,0.19
2018-06-07 12:00:00,SA1,83.75,1309.13,41,40,29.17779,0.19
2018-06-07 12:30:00,SA1,84.68,1283.77,41,40,28.03463,0.2
2018-06-07 13:00:00,SA1,64.25,1214.79,42.67,40,23,0.44
2018-06-07 13:30:00,SA1,80.56,1178.96,41,40,27.56431,0.2
2018-06-07 14:00:00,SA1,81.11,1255.39,41,40,23,0.2
2018-06-07 14:30:00,SA1,81.79,1281.48,41,40,23,0.2
2018-06-07 15:00:00,SA1,83.56,1309.23,41,40,23,0.19
2018-06-07 15:30:00,SA1,86.71,1323.79,41,40,28.91403,0.19
2018-06-07 16:00:00,SA1,86.34,1337.69,41,40,23,0.19
2018-06-07 16:30:00,SA1,117.15,1391.44,49.19,40,23,0.17
2018-06-07 17:00:00,SA1,140.3,1490.94,66.83,40,23,0.17
2018-06-07 17:30:00,SA1,72.24,1567.78,75.89,40,48,0.44
2018-06-07 18:00:00,SA1,118.07,1661.61,81,40,50,0.19
2018-06-07 18:30:00,SA1,64.36,1746.51,62.89,40,92.14923,0.2
2018-06-07 19:00:00,SA1,60.24,1740.65,70.32,40,44.99,0.17
2018-06-07 19:30:00,SA1,78.82,1775.34,81,40,56.09898,0.17
2018-06-07 20:00:00,SA1,88.53,1769.35,81,40,64.7,0.17
2018-06-07 20:30:00,SA1,85.3,1688.67,81,40,33.25099,0.17
2018-06-07 21:00:00,SA1,88.81,1636.4,81,40,52.27013,0.19
2018-06-07 21:30:00,SA1,70.92,1570.11,71.31,40,30,0.17
2018-06-07 22:00:00,SA1,50.72,1495.81,45.43,40,30,0.17
2018-06-07 22:30:00,SA1,33.7,1424.11,42.33,40,24.97,0.17
2018-06-07 23:00:00,SA1,12.14,1329.48,41,40,26.62777,0.17
2018-06-07 23:30:00,SA1,33.57,1278.33,41,40,30,0.17
2018-06-08 00:00:00,SA1,91.36,1472.45,41.67,40,28.4,0.17
2018-06-08 00:30:00,SA1,28.78,1427.87,41,40,28.4,0.17
2018-06-08 01:00:00,SA1,11.31,1356.91,41,40,29.57429,0.17
2018-06-08 01:30:00,SA1,4.91,1279.21,41,40,28.98,0.17
2018-06-08 02:00:00,SA1,-1.67,1190.36,41,40,30,0.17
2018-06-08 02:30:00,SA1,15.51,1163.01,41,40,30,0.17
2018-06-08 03:00:00,SA1,-1.45,1114.04,41,40,30,0.17
2018-06-08 03:30:00,SA1,0.64,1115.61,41,40,30,0.17
2018-06-08 04:00:00,SA1,4.48,1093.69,41,40,30,0.17
2018-06-08 04:30:00,SA1,30.07,1068.33,41,40,28.29416,0.17
2018-06-08 05:00:00,SA1,8.88,1053.77,41,37.3,24.97,0.17
2018-06-08 05:30:00,SA1,8.13,1054.93,41,26.17,18.89,0.17
2018-06-08 06:00:00,SA1,8.27,1089.65,41,40,30,0.17
2018-06-08 06:30:00,SA1,5.47,1145.77,41,40,30,0.19
2018-06-08 07:00:00,SA1,20.85,1275.21,41.83,40,30,0.19
2018-06-08 07:30:00,SA1,45.62,1394.04,46,36.33,30,0.17
2018-06-08 08:00:00,SA1,79.85,1482.35,62.86,40,30,0.17
2018-06-08 08:30:00,SA1,63.88,1580.92,53.1,37,34.75026,0.17
2018-06-08 09:00:00,SA1,79.67,1601.6,56.23,40,30,0.17
2018-06-08 09:30:00,SA1,125.04,1606.97,77.67,40,30,0.15
2018-06-08 10:00:00,SA1,182.07,1625.29,61.33,40,20.02,0.07
2018-06-08 10:30:00,SA1,231.47,1627.52,41,40,20,0.15
2018-06-08 11:00:00,SA1,238.81,1589.54,43.88,40,20,0.07
2018-06-08 11:30:00,SA1,237.5,1620.04,55.7,40,35,0.01
2018-06-08 12:00:00,SA1,216.64,1615.7,56.67,40,30,0.01
2018-06-08 12:30:00,SA1,193.5,1594.36,57,40,22.21992,0.01
2018-06-08 13:00:00,SA1,187.64,1559.98,53.57,40,30,0.15
2018-06-08 13:30:00,SA1,141.48,1563.48,70.54,40,30,0.07
2018-06-08 14:00:00,SA1,104.8,1584.17,81,40,50,0.17
2018-06-08 14:30:00,SA1,85.58,1579.89,81,40,30,0.17
2018-06-08 15:00:00,SA1,71,1549.03,81,40,30,0.17
2018-06-08 15:30:00,SA1,73.28,1553.49,81,40,27.81,0.17
